canonical_smiles,standard_type,standard_value
Cc1cc(O)nc2[nH]nc(-c3cccc(-c4ccc(Cl)cc4)c3)c12,Ki,1995.26
Cc1nn(C)c2c1c(=O)c1cc(Cl)ccc1n2OCC(C)C,Ki,3981.07
Cc1nc2ccccn2c1-c1csc(Nc2ccc(O)cc2)n1,Ki,630.96
OCc1cc(-c2ccc3[nH]ncc3c2)on1,Ki,398.11
NC(=O)c1cc(-c2ccnc(N)n2)[nH]c1-c1ccc(Cl)cc1Cl,Ki,0.7943
COc1ccc(-c2cc3nccn3c(Nc3ccccc3C(N)=O)n2)cc1OC,Ki,6309.57
CC(C)n1nnc2ccc(-c3c(-c4ccc(F)cc4F)nc4occn34)cc21,Ki,6309.57
Nc1ncnc2sc(Br)c(-c3ccc(NC(=O)Cc4cccc(Cl)c4)cc3)c12,Ki,6309.57
CC(=O)NC1CCN(c2nc3[nH]cc(C(=O)O)c(=O)c3c(C)c2F)C1,Ki,6309.57
O=C(Cc1ccccc1)Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3cccc(N4CCCC4=O)c3)n2)c1,Ki,6309.57
O=C1NS(=O)(=O)c2ccc(Cl)cc21,Ki,19952.62
Cc1nccn2c(-c3ccnc(NCC(C)(C)C(=O)O)n3)c(-c3ccc(F)cc3F)nc12,Ki,6309.57
Cc1ccc2c(c1)NC(=O)c1ccccc1N2,Ki,6309.57
CC(C)(O)CNc1nccc(-c2c(-c3ccc(F)cc3F)nc3c(CC4CC4)nccn23)n1,Ki,6309.57
CNC1CC2OC(C)(C1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,Ki,2.512
CCN(CC)CCNC(=O)C=Cc1cnc(N)c2c(-c3ccc(NC(=O)Nc4cccc(C)c4)cc3)csc12,Ki,6309.57
COc1cc(C)c(Cl)cc1NC(=O)Nc1cnc(C#N)cn1,Ki,6309.57
O=C(Cc1cccs1)Nc1nc2ccccc2s1,Ki,501.19
Cc1ccccc1NC(=O)Nc1ccc2c(c1)CCc1sc3ncnc(N)c3c1-2,Ki,398.11
Nc1ncnc2c1sc1ncnc(N)c12,Ki,79.43
O=C1NCc2c1cccc2-c1ccc(Nc2nc3ccccc3o2)cc1,Ki,1995.26
OCC(CO)Nc1ncnc2[nH]cc(-c3ccccc3)c12,Ki,199.53
CCS(=O)(=O)Nc1ccc(-c2ccc3[nH]nc(N)c3c2)cc1,Ki,1000.0
CN(C)CC(C)(C)CNc1nccc(-c2c(-c3ccc(F)cc3)nc3cnccn23)n1,Ki,6309.57
NC(COc1cncc(-c2ccc(F)cc2)c1)Cc1c[nH]c2ccccc12,Ki,199.53
Nc1nonc1-n1nnc(C(=O)NN=Cc2cccs2)c1-c1cccs1,Ki,794.33
O=c1[nH]cnc2c(Cl)cccc12,Ki,1584.89
CC1=NN(c2ccccc2)C(=O)C1=Cc1c(C)c(C#N)c2nc3ccccc3n2c1O,Ki,1995.26
CC(C)Oc1ccc(-c2noc(-c3ccc(NC4CCC(C(=O)O)C4)cc3)n2)cc1Cl,Ki,6309.57
NC(=O)c1cc2c(Oc3ccc(Br)cc3)cncc2s1,Ki,1258.93
Cc1cc(C)c(C)c(OCCCc2c(C(=O)O)[nH]c3c(-c4ccccc4C)cccc23)c1,Ki,6309.57
OCCCn1cnc(-c2ccc(F)cc2)c1-c1ccncc1,Ki,6309.57
COc1cccc(C(C)NC(=O)c2ccc(-c3ccncn3)cc2)c1,Ki,6309.57
O=C1Nc2ccccc2Nc2ccccc21,Ki,50118.72
CC1CCN(C(=O)CO)CC1N(C)c1ncnc2[nH]ccc12,Ki,6309.57
CC(C)(c1cc(Br)c(O)c(I)c1)c1cc(Br)c(O)c(I)c1,Ki,1995.26
CN(C)CC(O)COc1ccc(Nc2nccc(Nc3cc(Cl)ccc3Cl)n2)cc1,Ki,1995.26
O=C(Nc1cnccn1)Nc1ccnc2ccccc12,Ki,199.53
CC(N)COc1cnc(Cl)c(C=Cc2ccncc2)c1,Ki,100.0
CC(C)(C)c1cc(NC(=O)C(=O)c2cccc3ccccc23)n(-c2ccc(OCC(=O)O)cc2)n1,Ki,1995.26
Cc1cc(C)cc(NC(=O)Nc2ccc(-c3cccc4snc(N)c34)cc2)c1,Ki,6309.57
COc1ccc(Nc2nccc(Nc3c(NC(C)C(C)(C)C)c(=O)c3=O)n2)cc1OC,Ki,3162.28
O=C(O)c1c2c(nc3ccccc13)C(=C1CCCC1)CC2,Ki,6309.57
Clc1cc(-c2c[nH]c3ncccc23)nc(NC2CCOCC2)n1,Ki,12.59
Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(C#CCCCCCCCCN)cnc(N)c34)cc2)c1,Ki,794.33
Cn1cc(-c2cc3nc(Br)cnc3[nH]2)c2ccccc21,Ki,1995.26
c1ccc(Cc2cc(-c3ccc4[nH]ncc4c3)on2)cc1,Ki,79.43
O=C1NCCc2[nH]c(-c3ccncc3)cc21,Ki,19.95
Cc1nccn2c(-c3ccnc(NCCC(C)(C)O)n3)c(-c3ccc(F)cc3F)nc12,Ki,6309.57
COc1cc(C=C2SC(=Nc3ccccc3)NC2=O)ccc1O,Ki,25.12
O=C(Nc1n[nH]c2nc3ccccc3cc12)c1ccncc1,Ki,1000.0
O=C(NC(CO)Cc1ccc(Cl)cc1)c1ccc(-c2ccncc2)cc1,Ki,6309.57
FC(F)(F)c1ccc(Cn2cc(-c3ccc4[nH]ncc4c3)nn2)c(C(F)(F)F)c1,Ki,316.23
CCCC(=O)Nc1cc(-c2c[nH]c3ncccc23)cc(Cl)n1,Ki,25.12
CNCC(=O)NC1CCC(Nc2nc(Cl)cc(-c3c[nH]c4ncccc34)n2)CC1,Ki,3.162
Cc1ccc(Cn2cc(-c3ccc4[nH]ncc4c3)nn2)c(C)c1,Ki,125.89
COc1ccccc1-c1ccnc(Nc2cccc(S(C)(=O)=O)c2)n1,Ki,1995.26
CCOC(=O)C1=C(N)n2c(sc(=Cc3cccs3)c2=O)=C(C(N)=O)C1c1cccs1,Ki,2511.89
COc1cccc(Nc2ncnc3ccccc23)c1,Ki,1000.0
Cn1cc(-c2ccncn2)c(-c2ccc(F)cc2)n1,Ki,3162.28
O=C(Cc1ccccc1)Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3cccc(N4CCOCC4)c3)n2)c1,Ki,6309.57
O=C(Nc1nc2ccccc2n1CCCO)c1cccc([N+](=O)[O-])c1,Ki,1584.89
O=C(Nc1ccc(-c2ccc3cn[nH]c3c2)cc1)Nc1cccc(F)c1,Ki,1995.26
COc1cccc(C(C)NC(=O)c2sc(-c3ccncc3)nc2C)c1,Ki,1995.26
Nc1ncnc2sc3c(c12)-c1ccc(NC(=O)Nc2ccccc2)cc1CC3,Ki,100.0
O=C1Nc2ccccc2C1=Cc1ccc[nH]1,Ki,1995.26
O=C(NNC(=S)Nc1ccc(F)cc1)C(O)(c1ccccc1)c1ccccc1,Ki,6309.57
CCOc1nc(C(=O)NCc2ccc(S(C)(=O)=O)cc2)cc(N)c1C#N,Ki,3162.28
Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(C#Cc5cccnc5)cnc(N)c34)cc2)c1,Ki,6309.57
Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1,Ki,1995.26
CC(C)(C)c1n[nH]c2c1C(c1ccccc1F)C(C#N)=C(N)O2,Ki,6309.57
O=C(O)c1ccccc1Nc1ncnc(Nc2ccc(F)cc2)n1,Ki,1584.89
CC(=O)NCC(=O)N1C2CCC1c1cc(Nc3ncc(C(F)(F)F)c(NC4CCC4)n3)ccc12,Ki,630.96
OCCNc1cc2cc(-c3ccsc3)ccc2cn1,Ki,794.33
O=c1[nH]cc(I)c2nc(-c3cccc(Cl)c3)cn12,Ki,1000.0
Cc1cccc(C2(c3cccc(C)c3)CC2C(=O)Nc2ccncc2)c1,Ki,6309.57
Nc1ccc(-c2csc3c(C=Cc4nc5ccccc5[nH]4)cnc(N)c23)cc1,Ki,5011.87
Nc1ncnc2scc(-c3ccccc3)c12,Ki,31622.78
O=c1[nH][nH]c2ccc(Br)cc12,Ki,1584.89
CN1CCN(c2nc(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c3ccccc3n2)CC1,Ki,3981.07
NC(=O)c1cc2c(-c3ccc(Nc4nc5ccccc5o4)cc3)cnc(N)c2s1,Ki,1995.26
COc1ccc2c(NC(=O)Nc3cccc(C(F)(F)F)n3)ccnc2c1,Ki,251.19
CC1CSc2c(C(=O)O)c(=O)c3cc(F)c(N4CCC(N)C4)cc3n21,Ki,3981.07
Nc1ncnc2c1c(-c1cccc(OCc3ccccc3)c1)cn2C1CCC(N2CCCC2)CC1,Ki,6309.57
Cc1cccc(NC(=O)Nc2ccc(-c3coc4ncnc(N)c34)cc2)c1,Ki,6309.57
Cc1cc(=O)[nH]c2[nH]n(-c3ccccc3)c(=O)c12,Ki,19952.62
Oc1ccc(-c2n[nH]c(Nc3cccc(Cl)c3)c2-c2ccc(O)cc2)cc1,Ki,501.19
CNc1ncnc2c1N=C(c1ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc1)CCN2,Ki,1258.93
NC(COc1cncc(-c2ccc3cnccc3c2)c1)Cc1c[nH]c2ccccc12,Ki,3.162
CC(C)Oc1cc(Nc2nc(NC(C)c3ccc(F)cn3)ncc2Cl)n[nH]1,Ki,1995.26
COc1ccc(C=C2C(=O)ON=C2c2ccc(Br)cc2)cc1OC,Ki,2511.89
Cc1c(NC(=O)c2ccc(C(C)(C)C)cc2)cccc1-c1cc(Nc2ccc(C(=O)N3CCOCC3)cn2)c(=O)n(C)c1,Ki,1995.26
NC(=O)c1cn(-c2ccc(O)cc2Cl)c2cc(-c3ccncc3)ccc2c1=O,Ki,125.89
CN(C)C1CCC(Nc2nc(Cl)cc(-c3c[nH]c4ncccc34)n2)CC1,Ki,39.81
CC(C)(CO)c1nnc2ccc(-c3c(-c4ccc(F)cc4F)nc4n3CCC4)nn12,Ki,6309.57
COC(=O)c1c(N)nc2ccccn12,Ki,39810.72
CC(C)NC1=NNC(=O)C1=Cc1cc2ccccc2[nH]1,Ki,1995.26
NCCCn1cc(-c2cc(-c3cc4ccccc4s3)c3[nH]ncc3c2)c2nc(N)ncc21,Ki,1000.0
OCCCNc1ncnc2[nH]cc(-c3ccccc3)c12,Ki,199.53
COc1ccc2c(NC(=O)Nc3cc(C(F)(F)F)ccn3)ccnc2c1,Ki,6309.57
COc1cc(OC)cc(C(=O)Nc2n[nH]c3ccc(-c4cn(Cc5ccccc5)nn4)cc23)c1,Ki,158.49
CCN(CC)C(=O)Nc1ccc2nc(-c3ccco3)c(-c3ccco3)nc2c1,Ki,3162.28
Cc1ccc2nccc(NC(=O)Nc3cccc(C(F)(F)F)n3)c2c1,Ki,1000.0
O=C(Nc1cccc(C(F)(F)F)n1)Nc1ccnc2c(Cl)cccc12,Ki,6309.57
Oc1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,Ki,1995.26
COCCOC1CCC(n2nc(-c3ccc(Nc4nc5cc(C)cc(C)c5o4)cc3)c3c(N)ncnc32)CC1,Ki,6309.57
NC1CCCC(Nc2nc(Cl)cc(-c3c[nH]c4ncccc34)n2)C1,Ki,39.81
CCn1c(-c2nonc2N)nc2cncc(C(=O)N3CCC(N)C3)c21,Ki,100.0
Nc1ncnc2c1c(I)nn2C1CCC(O)CC1,Ki,251.19
Cc1cc(C)cc(NC(=O)Nc2ccc(-c3c(C)sc4ncnc(N)c34)cc2)c1,Ki,5011.87
COc1ccc(C=NNc2ncnc3c2[nH]c2ccccc23)cc1OC,Ki,6309.57
CC(C)(C)c1ccc2nc(-c3n[nH]c4ccccc34)[nH]c2c1,Ki,251.19
c1ccc(-c2ccnc3[nH]ccc23)cc1,Ki,5011.87
Cc1ccc(C)c(NC(=O)c2cc(-c3ccco3)nc3ccccc23)c1,Ki,630.96
Cc1cccc(NC(=O)Nc2ccc(-c3csc4ncnc(N)c34)cc2)c1,Ki,6309.57
Cc1nn(C)c2sc(C(N)=O)c(N)c12,Ki,7943.28
COc1ccc(-c2cc3nccn3c(Nc3ncccc3C(N)=O)n2)cc1OC,Ki,501.19
Cn1ccc2c(-c3ccccc3F)nc(N(C(N)=O)c3c(F)cccc3F)nc21,Ki,3162.28
CNCC#Cc1cnc(N)c2c(-c3ccc(NC(=O)Nc4cccc(C)c4)cc3)csc12,Ki,1995.26
Cc1cccc(NC(=O)Nc2ccc(-c3cncc4c3c(N)nn4C)cc2)c1,Ki,398.11
