canonical_smiles,standard_type,standard_value
Cc1ccc(C=Cc2ccc(N(C)C)cc2)[n+](C)c1.[I-],AC50,323.8
C/C(=N\NC(=O)c1cc(-c2cccs2)nc2ccccc12)c1ccccn1,AC50,365.9
CN(C)C(=O)c1ccc(NC(=O)c2cccc(S(=O)(=O)N3CCCCCC3)c2)cc1,AC50,260000.0
Cc1ccc2c(C)ccc(O)c2n1,AC50,61000.0
O=C(Nc1ccc(Nc2ccncc2)cc1)c1ccc(Nc2ccnc3ccc([N+](=O)[O-])cc23)cc1[N+](=O)[O-],AC50,10500.0
COc1ccc(N(C)S(=O)(=O)c2cccc(C(=O)Nc3nc(C)c(C(C)=O)s3)c2)cc1,AC50,28300.0
O=[N+]([O-])c1ccc(O)c(/C=N/Nc2nc3ccccc3[nH]2)c1,AC50,559.0
O=C(Oc1cccc(/N=C2\C(=O)c3ccccc3C(O)=C2n2nnc3ccccc32)c1)c1ccc([N+](=O)[O-])cc1,AC50,2833.0
COc1ccccc1NC(=O)c1nc(S(=O)(=O)Cc2ccccc2)ncc1Cl,AC50,6436.0
CCCC12C(=O)C(C)(C(c3ccccc3)=C1c1ccccc1)C1C(=O)N(c3ccc(C)cc3)C(=O)C12,AC50,4164.0
O=C(c1cc(-c2cccc(Cl)c2)nc2ccccc12)N1CCN(c2ccccn2)CC1,AC50,14840.0
Cc1ccc(C(C)C)c(OCc2ccc(C(=O)N/N=C/c3cccc(O)c3O)cc2)c1,AC50,831.9
COC(=O)c1ccc(NC(=O)c2cccnc2)cc1,AC50,5283.0
O=C(Nc1nc(-c2ccccn2)cs1)c1ccccc1-n1cnnn1,AC50,1297.0
CCSCCc1nnc(NC(=O)Nc2cccc(C(F)(F)F)c2)s1,AC50,3907.0
O=C(NNC(=O)c1ccccc1O)c1ccc(Cl)c(S(=O)(=O)N2CCc3ccccc32)c1,AC50,4281.0
[O-][n+]1onc2c3cc(-c4ccccc4)[nH]c3ccc21,AC50,2519.0
Cc1c(C(=O)N/N=C/c2c(O)ccc3ccccc23)nnn1-c1nonc1N,AC50,316.8
COc1ccc(/C(C)=N/Nc2nc(C)cc(-c3ccccc3)n2)cc1,AC50,703.3
O=C(N/N=C/c1ccccc1)c1c(O)nc2ccccc2c1O,AC50,6260.0
Cc1ccc(-[n+]2c(-c3cccs3)cn3c2CCc2ccccc2-3)cc1C.[Br-],AC50,1248.0
O=C(CC1CC2CCC1C2)NCCc1ccc(Cl)cc1,AC50,260000.0
CC(=O)NC(c1cccc([N+](=O)[O-])c1)c1ccc2cccnc2c1O,AC50,521.0
CCCCCCCCCCCCOC[n+]1cn(C)c2ccccc21.[Cl-],AC50,1698.0
O=C(Nc1nc(NC(=O)c2ccco2)n(-c2ccccc2)n1)c1ccccc1,AC50,2962.0
FC(F)(F)c1ccc(CN2C[C@@H]3C(c4ccc(C(F)(F)F)cc4)C4(c5cccnc5)CC3(C4)[C@H]2c2ccccc2)cc1,AC50,6197.0
Cc1ccc(O)c(/C=N/NC(=O)c2[nH]ncc2Br)c1,AC50,33480.0
O=C(Nc1nc(-c2ccccn2)cs1)c1cc(Cl)ccc1[N+](=O)[O-],AC50,1058.0
CC1Cc2ccccc2N1C(=O)CSc1nc2ccccc2o1,AC50,260000.0
Cn1ncnc2c(=O)n(C)c(=O)nc1-2,AC50,627.0
CCCCCCCCCCOC(=O)Cn1c(COc2ccc(OC)cc2)[n+](C)c2ccccc21.[Cl-],AC50,3651.0
CCN(CC)S(=O)(=O)c1ccc(Oc2ccc(S(=O)(=O)N(CC)CC)cc2)cc1,AC50,2226.0
O=C(NC1=C(Nc2ccc(F)cc2)C(=O)c2ccccc2C1=O)c1ccc(Cl)cc1,AC50,5257.0
COc1ccc(/C=C/c2cc(-c3ccc(C)cc3)o[n+]2C)cc1.F[B-](F)(F)F,AC50,760.5
Cc1ccc2nc(N(CCCN(C)C)C(=O)c3ccc(S(=O)(=O)N4CCc5ccccc5C4)cc3)sc2c1.Cl,AC50,6050.0
COc1ccc(/C=C/C(=O)NC(=S)Nc2ccccc2C(=O)NC2CCCCC2)cc1,AC50,13890.0
CCOc1ccc(OCc2ccc(C(=O)N/N=C(\C)c3ccccn3)cc2)cc1,AC50,712.5
COc1cc(NC(=O)c2cc3ccccc3cc2O)c(OC)cc1Cl,AC50,4026.0
O=C(Nc1ccc(Cl)cc1)Nc1ccc(N2CCCC2)c(S(=O)(=O)Nc2ccccc2Cl)c1,AC50,6993.0
Cc1ccc(S(=O)(=O)Nc2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2)cc1,AC50,8161.0
Cc1onc(-c2ccccc2)c1C(=O)NC(=S)NNC(=O)c1ccc(O)cc1O,AC50,3949.0
Cc1ccc(S(=O)(=O)CC2CSc3nc4ccccc4n32)cc1,AC50,3554.0
COc1cccc(/C=N/NC(=O)CN2CC(c3ccccc3)CC2=O)c1O,AC50,6515.0
Cc1ccc(NS(=O)(=O)c2ccc(Cl)c(NC(=S)NC(=O)C3CCCCC3)c2)cc1Cl,AC50,10170.0
O=C(NCc1cccnc1)/C(=C\c1ccc(-c2ccc(Cl)c(Cl)c2)o1)S(=O)(=O)c1ccccc1,AC50,3626.0
Cc1ccc(C2CC(c3cccc(Br)c3)n3nc(N)nc3N2)cc1,AC50,34060.0
CCN1/C(=C/C=C/c2oc3ccc(-c4ccccc4)cc3[n+]2CC)Oc2ccc(-c3ccccc3)cc21.CCOS(=O)(=O)[O-],AC50,229.8
c1ccc(-c2nc3nonc3nc2-c2ccccc2)cc1,AC50,1145.0
CCOc1ccc(OCC)c(S(=O)(=O)NCCOC23CC4CC(CC(C4)C2)C3)c1,AC50,8762.0
Cc1cc(N/N=C/c2c(O)ccc3ccccc23)nc(-c2ccccc2O)n1,AC50,1694.0
CC1CCN(C(=O)CCNS(=O)(=O)c2ccc(Br)cc2)CC1,AC50,260000.0
N#CC(c1ccc(Cl)cc1)c1ccc2c(C(F)(F)F)cc(C(F)(F)F)nc2n1,AC50,540.2
Nc1c(C(=O)Nc2ccc(S(=O)(=O)N3CCCC3)cc2)sc2nc3cc4c(cc3cc12)CCC4,AC50,3286.0
CCCCCCCC[n+]1cccc2c3ccccc3ccc21.[I-],AC50,268.3
CCCCSc1nc2sc3c(c2c(=O)n1-c1ccc(C)cc1)CCN(C)C3,AC50,10070.0
Cc1cccc2sc(NNC(=O)c3ccc(S(=O)(=O)N4CCc5ccccc5C4)cc3)nc12,AC50,1804.0
CCN(CC)S(=O)(=O)c1cc([N+](=O)[O-])ccc1NNC(=O)Nc1ccc(Cl)c(Cl)c1,AC50,6786.0
O=C(N/N=C/c1ccccc1O)/C(=C/c1ccccc1)CCO,AC50,2569.0
CC1=NN(c2ccc(C)c(C)c2)C(=O)/C1=C\C=C\c1ccc([N+](=O)[O-])o1,AC50,4085.0
Cc1cc(C)c2nc(NNC(=O)c3ccc(S(=O)(=O)N4CCc5ccccc5C4)cc3)sc2c1,AC50,2191.0
CCOc1ccc(/C=N/Nc2ccc(Cl)nn2)c(O)c1,AC50,1770.0
Cc1nc2ccccc2n1-c1nc(-c2ccco2)cc(C(F)(F)F)n1,AC50,1439.0
O=[N+]([O-])c1cc(/C=N/Nc2nc3ccccc3[nH]2)c(O)cc1O,AC50,482.8
COc1ccc(-[n+]2c(-c3ccccc3)cc(-c3ccc(C)cc3)cc2-c2ccccc2)cc1.[O-][Cl+3]([O-])([O-])[O-],AC50,886.5
Br.CCCCCCCCCCn1ccc(=N)cc1,AC50,471.3
Cc1cc(N/N=C/c2ccccc2[N+](=O)[O-])nc(-n2nc(C)cc2C)n1,AC50,2772.0
CCc1ccc(S(=O)(=O)/N=C2\C=C(Nc3ccc(C(=O)O)cc3)C(=O)c3ccccc32)cc1,AC50,11340.0
CCN(c1ccccc1)S(=O)(=O)c1ccc(NC(=O)c2nc(S(C)(=O)=O)ncc2Cl)cc1,AC50,5276.0
O=C1CSC(c2ccccc2F)N1,AC50,260000.0
O=c1c2ccccc2nc(COc2ccccc2)n1/N=C/c1cc([N+](=O)[O-])ccc1O,AC50,3744.0
Cc1sc2ncnc(N3CCN(CCOc4ccc(Cl)cc4)CC3)c2c1C,AC50,2744.0
CCCCCCCC[n+]1c(C)n(-c2ccccc2)c2ccc(NC(C)=O)cc21.[I-],AC50,2408.0
O=C(NCc1cccnc1)c1ccc([N+](=O)[O-])cc1,AC50,3596.0
Cn1nc([N+](=O)[O-])nc1Sc1cccc2cccnc12,AC50,2593.0
O=C(CCCc1nc(-c2ccc(Cl)cc2)no1)NC1CCCC1,AC50,10250.0
Cc1ccc(S(=O)(=O)Nc2ccc(O)c3ccccc23)c(C)c1,AC50,5614.0
Cc1ccc(C)c(S(=O)(=O)Nc2cc(SCC(=O)O)c(O)c3ccccc23)c1,AC50,4276.0
Cc1nnc2nc(SCC(=O)NCCC3=CCCCC3)n(-c3ccc(Br)cc3)c(N)c1-2,AC50,5091.0
CCOc1ccc(-c2cc(C(=O)NCCCn3ccnc3)c3cc(Br)ccc3n2)cc1,AC50,9695.0
Cc1ccc(Cl)cc1NC1=C/C(=N\S(=O)(=O)c2cccs2)c2ccccc2C1=O,AC50,607.9
COCc1ccc(O)c2ncccc12,AC50,4999.0
COc1ccc(N/N=C/c2c(C(=O)O)ccc3ccccc23)cc1,AC50,786.3
Cc1ccnc2c1ccc1c(C)ccnc12.O,AC50,1919.0
COc1ccc(NC(=O)c2c(Nc3ccccc3)sc(C(=O)c3ccc(F)cc3)c2N)cc1,AC50,2911.0
O=C(COc1ccc2ccccc2c1)N1CCN(Cc2c[nH]c3ccccc23)CC1.O=C(O)C(=O)O,AC50,2584.0
Cc1cc(C)c(OCC(O)CNC(C)(C)C)c(C)c1.Cl,AC50,120000.0
Cc1ccc(S(=O)(=O)N2CC(c3cccc([N+](=O)[O-])c3)C(C(=O)C3CO3)=N2)cc1,AC50,2885.0
CCCOC(=O)c1ccc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1.[O-][Cl+3]([O-])([O-])[O-],AC50,1820.0
Cc1nc(N2CCN(C(=O)c3ccco3)CC2)c2c3c(sc2n1)CC(C)CC3,AC50,6562.0
C1=C(CCNc2[nH]cnc3c4ccccc4nc2-3)CCCC1,AC50,219.2
CC(C)CN(C(=O)COC(=O)C12CC3CC(CC(C3)C1)C2)c1c(N)n(Cc2ccccc2)c(=O)[nH]c1=O,AC50,3623.0
CC(C)(c1ccccc1)c1ccc(OCC(O)CNC2CCN(Cc3ccccc3)CC2)cc1.O=C(O)C(=O)O,AC50,8080.0
COc1ccc(-c2cc(-c3nc4ccccn4c3NCc3ccccc3)ccc2OC)cc1.O=C(O)C(F)(F)F,AC50,1333.0
C/C(=N\NC(=O)c1ccc(F)cc1)c1ccccn1,AC50,523.1
Oc1cccc2ccc(Nc3ccccn3)nc12,AC50,1181.0
CN(C)S(=O)(=O)c1cccc(CSCc2cccc(S(=O)(=O)N(C)C)c2)c1,AC50,3301.0
CCOC(=O)c1cnc(-n2nc(C)cc2C)nc1Nc1ccc(O)cc1,AC50,1667.0
Cc1ccc2c(c1)sc(-c1ccc(N(C)C)cc1)[n+]2C.[I-],AC50,195.0
Cc1nc2ccccn2c1C(=O)/C=C/c1cccc([N+](=O)[O-])c1,AC50,8143.0
O=C(Nc1nc(-c2ccccn2)cs1)Nc1ccc(F)cc1F,AC50,3403.0
O=C(N/N=C/c1cc(Cl)ccc1O)c1ccccc1Br,AC50,2288.0
O=C(O)C(=O)O.c1ccc2c(c1)ncn2CCCCOc1ccc2c(c1)CCC2,AC50,5035.0
CCC(C)(C)c1ccc(OCCCC[n+]2ccc(C)cc2)c(C(C)(C)CC)c1.[Br-],AC50,1264.0
O=C(c1ccc(-c2ccc(Cl)cc2)o1)N1CCN(c2ccc([N+](=O)[O-])cc2Cl)CC1,AC50,3581.0
Cc1nn(-c2ccccc2)c(C)c1NC(=O)COc1ccc(Br)cc1Cl,AC50,34180.0
c1ccc2c(c1)OCC(CNc1ncnc3sccc13)O2,AC50,941.0
O=C(CSc1nnc(Cn2nnc3ccccc32)o1)N(Cc1ccc(F)cc1)c1ccccc1,AC50,4432.0
CCc1ccc(C(=O)NNc2cc(Cl)ccc2Cl)cc1,AC50,6641.0
CC(N=C(S)NC1CCCCC1)c1ccc(C(C)(C)C)cc1,AC50,6141.0
CC1Cc2cc(S(=O)(=O)N3CCC(C(=O)N4CCN(c5ccccc5F)CC4)CC3)ccc2N1C(=O)C1CC1,AC50,5344.0
Cc1cc(C)c2sc(NNC(=O)c3ccc(S(=O)(=O)N4CCc5ccccc5C4)cc3)nc2c1,AC50,1363.0
CCCCCCSc1cc(-c2nc3ccc(C)cn3c2NCCCC)ccc1OC.O=C(O)C(F)(F)F,AC50,7094.0
O=C(N/N=C/c1ccc([N+](=O)[O-])o1)c1ccc(O)cc1,AC50,5183.0
CC(=O)C1=NN(c2ccccc2)C(c2cccs2)N1c1ccc(N(C)C)cc1,AC50,3104.0
COc1cccc(/C=N/Nc2ccc([N+](=O)[O-])cn2)c1O,AC50,2139.0
CC(C)=CCc1cc2c(=O)c3c(O)c4c(cc3oc2c(O)c1O)OC(C)C4(C)C,AC50,5179.0
CC1CC(=O)c2c(cc3c(-c4c(O)cc(O)c5c(O)c6c(cc45)OC(C)CC6=O)c(O)cc(O)c3c2O)O1,AC50,3392.0
CC1=NNC(=O)/C1=C\c1cn(-c2ccccc2)nc1-c1cccs1,AC50,7336.0
CCN(CC)c1ccc(/C=N/NC(=O)c2nnn(-c3nonc3N)c2C(C)C)c(O)c1,AC50,195.0
CSc1ccc(S(=O)(=O)Nc2ccc(N3CCOCC3)c(Cl)c2)cc1,AC50,29810.0
Cc1ccc(-c2nn(-c3ccccc3)cc2/C=N/NC(=O)c2ccc(Br)o2)cc1,AC50,716.3
CCCC[C@@H](CN[C@H](C)CNC)NCC1CCC(C(C)(C)C)CC1,AC50,6404.0
O=C(c1ccc2c(c1)nc(S)n1c3ccccc3nc21)N1CCN(c2cccc(Cl)c2)CC1,AC50,8619.0
O=C(Nc1nc(-c2ccccn2)cs1)c1cccc(-n2cnnn2)c1,AC50,1557.0
Cc1nc(NCCc2ccc(S(N)(=O)=O)cc2)c2c(C)c(C)sc2n1,AC50,5521.0
COc1ccc(S(=O)(=O)Nc2ccc(O)c3ccccc23)cc1,AC50,4666.0
Cc1ccccc1N=Nc1ccc(O)c2ncccc12,AC50,1652.0
Cc1ccc(C)c(S(=O)(=O)N2CCN(c3ncnc4sccc34)CC2)c1,AC50,3406.0
COc1cc(-c2nc3ccc(C)cn3c2NCc2ccccc2)ccc1SC1CCCCC1.O=C(O)C(F)(F)F,AC50,4874.0
CC(=O)Oc1c(C)cc(Cl)cc1C(=O)Nc1ccc([N+](=O)[O-])cc1Cl,AC50,1366.0
CCN(CC)S(=O)(=O)c1cccc(NC(=O)c2cc(-c3cccs3)nn2-c2ccccc2)c1,AC50,10340.0
CCCCn1c(NS(=O)(=O)c2ccccc2)c(S(=O)(=O)c2ccc(C)cc2)c2nc3ccccc3nc21,AC50,20460.0
CCOC(=O)C(NCCc1ccc(F)cc1)(NC(=O)CC)C(F)(F)F,AC50,260000.0
Cc1cc(C)c(C)c(S(=O)(=O)N2CCN(c3ncnc4ccccc34)CC2)c1C,AC50,2216.0
COc1cccc(/C=N/NC(=O)c2c(C)nc3ccc(Cl)cn23)c1O,AC50,879.2
CCC(CC)C(=O)c1c[nH]c(C(=O)NCc2ccccn2)c1,AC50,260000.0
Cc1ccc(-c2[nH]ncc2/C=N/n2c(COc3ccccc3C)nc3ccccc3c2=O)cc1,AC50,6283.0
Oc1ccc(Br)cc1CNc1cccc2cccnc12,AC50,3244.0
Cn1c(N=NO)nc2ccccc21,AC50,932.0
COc1ccc(-c2nn(-c3ccccc3)cc2C(=O)OCC(=O)c2ccc(C)c([N+](=O)[O-])c2)cc1,AC50,970.4
Oc1ccc(N=Nc2ccc3c(c2)OCCO3)c2ncccc12,AC50,2321.0
COc1ccc([C@H]2CC(=O)C=C(c3ccnc4ccc(Cl)cc34)C2)cc1,AC50,2640.0
CC(=O)CSc1ccc(-c2nc3ccccc3[nH]2)cn1,AC50,5244.0
COc1ccccc1N1CCN(Cc2cc(Br)c(O)c3ncccc23)CC1,AC50,3949.0
CCOC(=O)COc1ccc2ccccc2c1/C=C/[N+](=O)[O-],AC50,60000.0
Cc1cccc(NC2=C/C(=N/S(=O)(=O)c3cccs3)c3ccccc3C2=O)c1,AC50,803.1
CC1(C)CCN2CCC(C)(C)c3c(O)ccc1c32.CS(=O)(=O)O,AC50,7711.0
Oc1c(Cl)cc(Cl)cc1/C=N/Nc1ncc(Br)cn1,AC50,388.4
C/C(=N\Nc1nc(C)cc(-c2ccccc2)n1)c1ccc(F)cc1,AC50,3133.0
Cc1cc(N2CCN(c3nc4ccccc4s3)CC2)n2ncnc2n1,AC50,5059.0
Nc1c(N(CCC2=CCCCC2)C(=O)COc2ccc(F)cc2)c(=O)[nH]c(=O)n1Cc1ccccc1,AC50,4487.0
CC(C)OCCCN=C(S)N1CCC(C(=O)c2ccc(Cl)cc2)CC1,AC50,36920.0
O=C(Nc1nc2ccc(F)cc2s1)C1CCN(S(=O)(=O)c2cc([N+](=O)[O-])ccc2Cl)CC1,AC50,8244.0
CCc1c(C)sc2nc(C(C)C)nc(SCC(=O)N3CCc4ccccc4C3)c12,AC50,1938.0
COc1ccc(C(=O)Nc2ccccc2C(=O)N/N=C/c2ccccn2)cc1OC,AC50,2454.0
O=C(Oc1cccc2cccnc12)c1cccc(N2C(=O)C3C4CCC(C4)C3C2=O)c1,AC50,16240.0
COc1cc(NC2CCCCC2O)c2nc(-c3ccc(Cl)cc3)ccc2c1,AC50,3572.0
Cc1csc2c(N3CCN(C(=O)c4ccc(C(C)(C)C)cc4)CC3)ncnc12,AC50,13230.0
Cc1ccc2nc(-c3ccccn3)c(Nc3ccccc3C)n2c1,AC50,6063.0
Cc1cc(C(C)(C)CC(C)(C)C)ccc1OCCOCC[N+](C)(C)Cc1ccccc1.[Cl-],AC50,2409.0
Cc1ccc(-n2ncc3c2CCCC3NC(=O)c2ocnc2C)cc1C,AC50,3690.0
c1ccc(CCNc2ncnc3ccccc23)cc1,AC50,1050.0
CCOC(=O)c1[nH]cnc1N=Nc1c(O)ccc2ccccc12,AC50,1206.0
C/C(=N\NC(=O)C(C)Oc1ccc([N+](=O)[O-])cc1)c1ccccn1,AC50,1120.0
N#Cc1c(N2CCCCC2)nc(N2CCCCC2)c2c1CCN(Cc1ccccc1)C2,AC50,12720.0
Cc1ccc(-[n+]2c(-c3ccc(Br)cc3)cn3c2CCc2ccc4cccnc4c2-3)cc1.[Br-],AC50,411.9
C1CCCCC1.OCCN1CCN(C2Cc3cc(Cl)ccc3Sc3ccc(Cl)cc32)CC1,AC50,12960.0
CCCCCCCCCCOC(=O)C[n+]1c(COc2ccc(C)cc2)n(C)c2ccccc21.[Cl-],AC50,3399.0
CC1(C)CC(N2CCCCC2)=CC(=[N+]2CCCCC2)C1.[I-],AC50,1875.0
O=C(Nc1ccccc1Cl)/C(Cl)=C(\Cl)[S+]([O-])c1ccccc1,AC50,2074.0
CCOc1ccc(-c2cn3c([n+]2-c2ccccc2)CCCCC3)cc1.[Br-],AC50,998.1
COc1ccc(Cn2c(SCc3ccccc3C)nc3cc(OC)c(OC)cc3c2=N)cc1,AC50,4299.0
O=C(Nc1ccc(Cl)cc1)Nc1csc([N+](=O)[O-])c1,AC50,7030.0
COc1cc(/C=C(/C(=O)c2cccs2)c2nc3ccccc3[nH]2)ccc1O,AC50,18000.0
CCOC(=O)c1cnc(-n2nc(C)cc2C)nc1NCc1ccccc1,AC50,5401.0
CCCCSc1ccc(NC(=O)c2cccnc2)cc1,AC50,8458.0
Oc1[nH]c2ccccc2c1N=NC(=S)N1CCOCC1,AC50,2252.0
CC(C)(C)c1cnnn1-c1ccc(/C=N/Nc2ccc([N+](=O)[O-])cc2)cc1,AC50,4331.0
O=[N+]([O-])c1ccc(O)c(/C=N/NC(=S)Nc2ccc(Cl)cc2Cl)c1,AC50,1718.0
FC(F)(F)c1nnc2c(Sc3ccccc3)nc3ccc(Cl)cc3n12,AC50,7411.0
COc1ccc(O)c(/C=N/Nc2nc(Nc3ccccc3)nc(-n3nc(C)cc3C)n2)c1,AC50,1014.0
Brc1ccc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1.[O-][Cl+3]([O-])([O-])[O-],AC50,2036.0
O=C(c1ccco1)c1coc2c1cc(O)c1ccccc12,AC50,27000.0
c1ccc(CN2CCN(Cc3c[nH]c4ccccc34)CC2)cc1,AC50,8011.0
Cc1ccc2nc(-c3ccc(NC(=O)c4cccnc4)cc3)oc2c1,AC50,4626.0
CN(C)CCCNS(=O)(=O)c1ccc(NC2CCCCCC2)c([N+](=O)[O-])c1,AC50,6225.0
O=C(NCc1cccnc1)C(=O)Nc1nc(C23CC4CC(CC(C4)C2)C3)cs1,AC50,35280.0
Cc1nc2c(cc1C(=O)/C=C/c1ccc(Br)cc1)CCCC2,AC50,1419.0
Cc1cc(S(=O)(=O)NCc2ccncc2)c(C)cc1Br,AC50,4416.0
Oc1cc(CSc2ccc(Cl)cc2)nc(-c2ccccn2)n1,AC50,2737.0
CCCN(CCC)C1=CC(=[N+]2CCCC2)CC(C)(C)C1.[I-],AC50,4112.0
[Br-].c1ccc(-[n+]2c(-c3cccs3)cn3c2CCc2ccccc2-3)cc1,AC50,3865.0
CNC(=S)N(Cc1cccs1)Cc1cc2cc(OC)c(OC)cc2nc1O,AC50,99270.0
COc1ccc(CC(=O)Nc2cccc(-c3nnc(-c4cccc(C)c4)o3)c2)cc1OC,AC50,2470.0
CCOc1ccc(-[n+]2c(-c3ccccc3)cn3c2CCC3)cc1.[Br-],AC50,1425.0
CCCCn1c(/C=N/Nc2nc3ccccc3[nH]2)nc2ccccc21,AC50,3545.0
Cc1ccn2c(Nc3ccccc3C)c(-c3ccccn3)nc2c1,AC50,5323.0
CCOC(=O)N1CCN(c2[nH]cnc3c4cc(F)ccc4nc2-3)CC1,AC50,5613.0
COc1ccc(NC(=O)/C(Cl)=C(/Cl)[S+]([O-])Cc2ccccc2)cn1,AC50,1104.0
O=C(C1CCC1)N1CCc2cc(S(=O)(=O)Nc3ccc4c(c3)OCCO4)ccc21,AC50,5885.0
CCc1cc(C(=O)NC2CCCc3c2cnn3-c2cccc(C)c2C)n(C)n1,AC50,195.0
