canonical_smiles,standard_type,standard_value
Cc1ccc(CN(C)C(=O)C2CCC(=O)N(CCc3ccccc3)C2)o1,EC50,260000.0
CCN(CC)C(S)=Nc1ccc(Cl)c(Cl)c1,EC50,260000.0
O=C(Nc1ccc(Cl)cc1)Nc1csc([N+](=O)[O-])c1,EC50,31400.0
CCC1CCCCN1C(=O)COC(=O)c1cc2ccccc2cc1O,EC50,260000.0
COc1cccc(Sc2ccccc2/C=N/NC(N)=O)c1,EC50,260000.0
CCN1CC(CN(C)Cc2nc(COc3ccccc3)no2)CC1=O,EC50,260000.0
Cc1cc(/C=C(/C#N)c2cccc(Cl)c2)c(C)n1C,EC50,260000.0
CCOC(=O)C1CCN(C(=O)c2ccc3c(Cl)c4c(nc3c2)CCCC4)CC1,EC50,15850.0
CCOc1ccc(C2C3=C(O)CCCC3=Nc3ccc4ncccc4c32)cc1,EC50,14130.0
Oc1[nH]c2ccccc2c1N=NC(=S)N1CCOCC1,EC50,3309.0
Cc1onc(-c2ccccc2)c1C(=O)OCc1nnc(-c2ccccc2)o1,EC50,260000.0
CCC(=O)Nc1cccc(C(=O)/C=C/c2ccc(F)cc2)c1,EC50,11650.0
COc1ccc(-c2cc(C(F)(F)F)nc(S(=O)(=O)CCCC(=O)Nc3cccc(O)c3)n2)cc1OC,EC50,7173.0
O=C(c1ccco1)c1coc2c1cc(O)c1ccccc12,EC50,65420.0
Nc1nn(-c2cccc(F)n2)cc1-c1ccc(Cl)cc1,EC50,260000.0
Cc1cc(C(=O)c2ccc(C(C)(C)C)cc2)c(NC(=O)CCl)s1,EC50,7735.0
CCOc1cc(/C=N/NC(=O)Cn2nc([N+](=O)[O-])cc2C)cc(Br)c1OCc1ccccc1C,EC50,260000.0
CCOC(=O)C1=CN(Cc2ccc(OC)cc2)C=C(C(=O)OCC)C1c1cccs1,EC50,260000.0
CSc1sc(C(=O)Nc2ccc(F)cc2F)c2c1C=CCC2,EC50,260000.0
CN1CCN(C(=O)/C(=C/c2cccnc2)NC(=O)c2cccc(Br)c2)CC1,EC50,260000.0
COc1ccc(CCN2C(=O)C3C(C2=O)C2C=CC3C23CC3)cc1OC,EC50,260000.0
Cc1ccc(C(=O)O/N=C(\N)Cc2cccc3ccccc23)cc1,EC50,260000.0
COc1ccc(C)cc1Cn1c(S(C)(=O)=O)nc2ccccc21,EC50,260000.0
S=C(NC1CCCCC1)NC1CC2C=CC1C2,EC50,260000.0
CCOC(=O)c1sc(NC(=O)CCN2CCC(C)CC2)c(C(=O)OCC)c1C,EC50,260000.0
O=C(/C=C/c1cccc([N+](=O)[O-])c1)NC(=S)Nc1ccc(CN2CCOCC2)cc1,EC50,14640.0
O=[N+]([O-])c1cc([N+](=O)[O-])c(N2CCOCC2)cc1NCc1ccccc1,EC50,260000.0
CCCC(=O)Nc1cc(-c2nn(C)c(=O)c3ccccc23)ccc1OC,EC50,260000.0
CC(C)N(Cc1ccccc1)C(=O)COC(=O)/C=C/c1cnc2ccccc2n1,EC50,23000.0
CCOC(=O)c1c(-c2ccc(C)cc2)cn2ccccc12,EC50,260000.0
Cc1ccc(C2=NN(C(=O)CCl)C(c3cccs3)C2)o1,EC50,35730.0
CCOc1ccc(/N=C(\c2nn[nH]n2)c2c(O)c3ccccc3n(C)c2=O)cc1,EC50,260000.0
CSc1cc(-c2ccco2)oc1C(=O)c1ccco1,EC50,260000.0
Cc1ccc(N2C(=O)C3CC(c4ccccc4)=C4C5C=CC(C6C(=O)N(c7ccc(C)cc7C)C(=O)C56)C4C3C2=O)c(C)c1,EC50,260000.0
COc1ccc2[nH]c(Sc3c([N+](=O)[O-])nc(C)n3Cc3ccccc3)nc2c1,EC50,8343.0
O=C(/C=C/c1ccccc1)c1cc(Br)ccc(=O)c1O,EC50,15950.0
O=C(NCc1nnc(SCc2ccccc2)n1-c1ccccc1)C12CC3CC(CC(C3)C1)C2,EC50,260000.0
Cc1ccccc1OCCCC(=O)Nc1ccccc1C(F)(F)F,EC50,260000.0
C/C(=N\Nc1nc(C)cc(-c2ccccc2)n1)c1ccc(C)o1,EC50,260000.0
COc1cc2c(cc1OC)CN(c1ccc([N+](=O)[O-])c(C(F)(F)F)c1)CC2,EC50,43070.0
Oc1cc(CSc2ccc(Cl)cc2)nc(-c2ccccn2)n1,EC50,5926.0
CN(CCC1CCCCO1)C(=O)CCc1nnc(CCCCc2ccccc2)o1,EC50,241500.0
Cc1cn(Cc2ccccc2Cn2cc(C)c(=O)[nH]c2=O)c(=O)[nH]c1=O,EC50,260000.0
Cc1cccc(NCc2nc3ccccc3n2C)c1,EC50,201500.0
C=CCNC(=O)c1c(N)n(Cc2ccco2)c2nc3ccccc3nc12,EC50,43360.0
C#CC[N+]1(CC#Cc2ccccc2)CCCCC1.[I-],EC50,260000.0
Cc1ccc(NC2OC(CO)C(O)C2O)cc1[N+](=O)[O-],EC50,260000.0
O=C(O)c1cccc(S(=O)(=O)N2CCC(n3nnc4cc(C(F)(F)F)ccc43)CC2)c1,EC50,260000.0
O=C1CCN(Cc2ccccc2)N1,EC50,260000.0
COc1cccc(-c2c(C(=O)N/N=C(\C)c3ccc(Cl)s3)nnn2-c2nonc2N)c1,EC50,51790.0
Cc1ccn(CC(=O)N2CCCC(N3CCN(c4ccc(F)cc4)CC3)C2)n1,EC50,260000.0
Cn1c(SCc2cccc(C(F)(F)F)c2)nnc1-c1ccco1,EC50,260000.0
O=C(CN1C(=O)/C(=C\c2cccc(Cl)c2)Sc2ccccc21)NCCCN1CCOCC1,EC50,245400.0
CCOc1ccc2ncc(S(=O)(=O)c3ccc(C)cc3)c(N3CCC4(CC3)OCCO4)c2c1,EC50,260000.0
CCCN1CCN(C(=O)c2ccc(Sc3ccc(C)cc3)c(NC(C)=O)c2)CC1,EC50,260000.0
O=C(c1cccnc1S)N1CCN(S(=O)(=O)c2ccc(Br)cc2Cl)CC1,EC50,260000.0
Cc1noc2ncnc(Sc3ccc(Br)cc3)c12,EC50,6639.0
CCOC(=O)c1cnc(-c2ccccc2)nc1Oc1ccc(C)cc1,EC50,260000.0
O=C(Nc1c(C(=O)c2ccccc2)oc2ccccc12)c1cc(-c2ccccc2O)n[nH]1,EC50,260000.0
CCO/C(O)=C1\C(C)=Nc2ncnn2C1c1ccc2c(c1)OCO2,EC50,260000.0
CC(NC(=O)CCCN1C(=O)c2ccccc2C1=O)c1ccc2c(c1)CCCC2,EC50,260000.0
COc1ccc(N2C(=O)CC(Sc3nnnn3-c3ccc(F)cc3)C2=O)cc1,EC50,17110.0
COCCNC(=S)N/N=C/c1ccc(N2CCOCC2)cc1,EC50,260000.0
COc1cccc(/N=C/C2=C(O)OC3(CCCCC3)OC2=O)c1,EC50,260000.0
Cc1ccccc1/[N+]([O-])=C/c1cccs1,EC50,260000.0
O=C(Nc1nccs1)c1cccc(N2C(=O)c3cccc4c([N+](=O)[O-])ccc(c34)C2=O)c1,EC50,8488.0
COc1ccc2c(C)cc(N3CCCCCC3)nc2c1.O=C(O)C(=O)O,EC50,260000.0
C/C(CCc1oc2c(Br)cc(Br)cc2c1-c1ccc(C)o1)=N\O,EC50,260000.0
Cc1ccccc1Nc1nc(N)nc(CSc2ccccc2)n1,EC50,19100.0
Cc1ccc(/C=N/NC(=O)c2cccc(S(=O)(=O)Nc3ccccc3Cl)c2)o1,EC50,260000.0
CCCCN1C(=O)/C(=C/c2c[nH]nc2-c2ccccc2)SC1=S,EC50,260000.0
CCc1nc2c(sc3nc4c(cc32)COC(C)(C)C4)c(=O)n1Cc1ccco1,EC50,260000.0
CCc1ccc(NC(=O)COC(=O)/C=C/c2c(C)nn(C3CCS(=O)(=O)C3)c2Cl)cc1,EC50,260000.0
S=C(Nc1cccc(Cl)c1)N(CCCN1CCCC1)Cc1cccn1Cc1ccc(Cl)cc1,EC50,120000.0
Cc1ccc(O)c(NC(=O)COc2cc(C)ccc2C)c1,EC50,260000.0
CCOC(=O)c1ccc(/N=c2\sc(C(=O)OC)cc(=O)n2Cc2ccco2)cc1,EC50,16790.0
Oc1c(Br)cc(Br)cc1/C=N/c1cccc2ncccc12,EC50,260000.0
Cc1cc(NCCN2CCOCC2)n2nc(C)c(-c3ccc(Cl)cc3)c2n1,EC50,260000.0
CC(=O)COc1cccc2ccc(/C=C/c3ccc(Br)s3)nc12,EC50,60930.0
O=C(CN1c2ccccc2Sc2ccccc21)N/N=C/c1ccc(Cl)cc1,EC50,260000.0
N#CC1=C(N)Oc2c(O)cc3ccccc3c2C1c1ccsc1,EC50,41550.0
Cc1ccc(S(=O)(=O)n2cnc3ccccc32)cc1[N+](=O)[O-],EC50,260000.0
Fc1cc(NCc2ccccc2)nc(NCc2ccccc2)n1,EC50,91080.0
O=C1CCN(C(=O)Nc2ccccc2Cl)N1,EC50,260000.0
Cc1cc(-c2nnc(CCC(=O)N(C)Cc3cccc4ccccc34)o2)no1,EC50,260000.0
C=CCn1c(SCC(=O)NC2CCCC2)nc2scc(-c3ccco3)c2c1=O,EC50,260000.0
O=C1c2cc([N+](=O)[O-])cc3cc([N+](=O)[O-])cc(c23)C(=O)N1c1ccccn1,EC50,13660.0
CN1CCN(Cc2c(O)ccc3cc(Br)ccc23)CC1,EC50,11230.0
Cc1ccc(-n2nc3c(=O)n(C(C)C(=O)NCc4ccccc4Cl)nc(C)c3c2C)cc1,EC50,260000.0
