canonical_smiles,standard_type,standard_value
CCn1c(=O)c(C(=O)NNC(=O)c2ccccc2)c(O)c2ccccc21,EC50,7442.0
O=c1c2cc(Cl)ccc2nc(-c2ccc(Cl)c(Cl)c2)n1O,EC50,402.0
O=c1c2cc(Br)ccc2nc(-c2ccc(Cl)cc2)n1O,EC50,1238.0
C/C(=N\NC(=O)c1cc2ccccc2cc1O)c1cccs1,EC50,18334.0
CCc1cccc2c(C(=O)COC(=O)/C=C/c3ccc(O)c(OC)c3)c[nH]c12,EC50,8623.0
COC(=O)c1ccc(C(=O)OC)c(NC(=O)CN(C)Cc2cccc(Cl)c2Cl)c1,EC50,11220.0
COc1cc(OC)cc(C(=O)Nc2cccc(-c3ccc(N4CCOCC4)nn3)c2)c1,EC50,150000.0
CCN1C(=O)C(CC(=O)Nc2ccc(Br)cc2)N(CCCc2ccccc2)C1=S,EC50,3151.0
CCc1ccc2c(c1)C1(NN=C(c3ccccc3)S1)C(=O)N2,EC50,278.0
Cc1cc(C(F)(F)F)c(C#N)c(SCC(=O)Nc2nc3cc(Br)ccc3s2)n1,EC50,3475.0
Cc1cc(-c2c(C)[nH]n(-c3ccc(Cl)cc3)c2=O)[nH]n1,EC50,2507.0
Cc1ccccc1Nc1nc(N)nc(CN(C)Cc2ccccc2Cl)n1,EC50,150000.0
NS(=O)(=O)c1ccc(N2N=C(c3ccc(Br)cc3)CC2c2ccc(F)cc2)cc1,EC50,2615.0
COc1cc(/C=N/Nc2nc3ccccc3s2)cc([N+](=O)[O-])c1O,EC50,9739.0
Cc1ccc(-c2csc(NC(=O)c3ccc([N+](=O)[O-])o3)n2)cc1,EC50,1885.0
CCc1ccc(-c2cc(C(=O)N/N=C/c3c[nH]c4ccccc34)[nH]n2)cc1,EC50,7372.0
O=C(Nc1nnc(-c2ccco2)o1)c1ccc(Cl)s1,EC50,3014.0
Cc1ccc(Cn2c(Cc3ccccc3)nc3ccccc32)cc1,EC50,12467.0
Clc1ccc(-c2[nH]nc3c2CCC3)cc1Cl,EC50,8420.0
CC(C)C(C(=O)Nc1nccs1)c1ccc(Cl)cc1,EC50,12662.0
COC(=O)C(C)N=C(S)N1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2OC)CC1C,EC50,2848.0
CC(C)OC(=O)c1c(NS(=O)(=O)c2ccccc2)sc2c1CCCC2,EC50,3685.0
CC(C)(C)OC(=O)NCCCC[C@H](NC(=O)c1[nH]cnc1C(=O)Nc1ccc(Cl)cc1)C(=O)OC(C)(C)C,EC50,3644.0
O=Nc1c(O)c2ccccc2c2ccccc12,EC50,1684.0
Cn1c(SCC(=O)NC2(C#N)CCCCC2)nnc1-c1cccnc1,EC50,150000.0
CC(=O)O[C@H]1C[C@@]2(C)[C@@H](C[C@@H](O)[C@H]3[C@@]4(C)CC[C@@H](O)[C@@H](C)C4CC[C@@]32C)/C1=C(/CCC=C(C)C)C(=O)[O-].[Na+],EC50,2262.0
CCCn1c(NC(=O)c2ccccc2Br)nc2ccccc21,EC50,10156.0
CCc1sc(C(=O)Nc2nccs2)cc1C,EC50,150000.0
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C(=S)NC(=O)c4cc(OC)cc(OC)c4)CC3)cc21,EC50,2886.0
COc1cc(OC)cc(C(=O)NC(=S)N2CCN(c3ccc(C(F)(F)F)cc3[N+](=O)[O-])CC2)c1,EC50,1611.0
CCOC(=O)c1c(S(=O)(=O)N2CCCCCC2)c(C)n(C)c1C,EC50,150000.0
Cc1nn(-c2ccccc2)c(Cl)c1C1C(C#N)=C(N)Oc2c1c(=O)oc1ccccc21,EC50,197.0
Cc1ccccc1-c1cc(-c2ccccc2O)[nH]n1,EC50,9253.0
COc1cccc(-c2cc(C(F)(F)F)nc(N3CCC(C)CC3)n2)c1,EC50,5927.0
COc1ccc(N2CC(C(=O)Nc3nnc(SCc4cccnc4)s3)CC2=O)cc1,EC50,150000.0
CS(=O)(=O)Nc1ccc(C(=O)Nc2ccccc2C(=O)NCc2ccco2)cc1,EC50,150000.0
O=C(/C=C/c1ccccc1)c1cc(Br)ccc(=O)c1O,EC50,1950.0
Cc1ccc(C(O)(C(=O)NNc2ccc3ccccc3n2)c2ccc(C)cc2)cc1.Cl,EC50,3720.0
CCc1cccc2sc(N3CCN(C(=O)c4ccc([N+](=O)[O-])o4)CC3)nc12,EC50,5990.0
CCCCn1c(SCC(=O)c2ccccc2)nc2c1c(=O)[nH]c(=O)n2C,EC50,3369.0
COc1ccccc1N1CC(C(=O)Nc2nnc(SCC(=O)NCC3CCCO3)s2)CC1=O,EC50,150000.0
COc1cc2oc3ccc(C#Cc4ccc(N)cc4)cc3c(=O)c2cc1OC,EC50,1176.0
CC/C(=C/c1ccccc1)c1cccc2[nH]c3c(OC)cccc3c12,EC50,1871.0
COc1ccc(Cc2nn3c(O)cc(C(C)C)nc3c2-c2ccccc2)cc1,EC50,1778.0
C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC5CCCC5)ccc4[C@H]3CC[C@@]21C,EC50,1941.0
O=c1c([N+](=O)[O-])cccn1Cc1ccc(F)cc1Cl,EC50,3270.0
Cc1nn(-c2ccccc2)c(C)c1/C=N/NC(=O)c1cc(-c2ccc(Br)s2)[nH]n1,EC50,7151.0
Cc1csc(NC(=O)c2c(O)c3c(n(CC(C)C)c2=O)CCCC3)n1,EC50,11022.0
O=C(Nc1cc(Cl)cc(Cl)c1)Nc1cnccn1,EC50,7659.0
CCCN(CC1CC1)c1nc(C)nc(Nc2c(Cl)cc(Cl)cc2Cl)c1Cl,EC50,1394.0
Cc1cc(C)c(-c2noc(C(=O)OC(C)(C)C)c2C(=O)OC(C)(C)C)c(C)c1,EC50,10420.0
COc1ccc(C2CC(c3ccccc3)=NN2C(=O)c2cccs2)cc1,EC50,4875.0
Cc1ccc(-n2nc(C)c(/C=N/NC(=O)c3cccc([N+](=O)[O-])c3)c2O)cc1C,EC50,2025.0
NNc1nc(-c2ccccc2)c2cc(Br)ccc2n1,EC50,10110.0
Cn1c2ccccc2c(=O)c2c(=O)n(C3CCCCC3)c(-c3cccs3)nc21,EC50,10637.0
COC(=O)c1ccc(Oc2nc3ccccc3n3c(C)nnc23)cc1,EC50,3822.0
O=c1cc(-c2ccccc2)[nH]n1-c1nc2ccccc2s1,EC50,2434.0
Cc1ccc2c(Cl)cc(Cl)c(OCc3nnc(-c4ccc(Cl)cc4)o3)c2n1,EC50,5273.0
COc1ccc(C2=NOC(CN=C(N)S)C2)cc1,EC50,3772.0
Cc1ccc2c(O)nc(Nc3nc(C)cc(-c4ccccc4)n3)nc2c1,EC50,7258.0
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1.Cl,EC50,518.0
Cc1cc(C(C#N)c2ccc(Cl)cc2)c(Cl)cc1NC(=O)c1cc(I)cc(I)c1O,EC50,114.0
Cc1nc(N2CCN(c3ccccc3O)CC2)c2c(-c3ccccc3)csc2n1,EC50,15119.0
O=C(Nc1cccc(Cl)c1N1CCCC1)c1ccc(Br)o1,EC50,4125.0
O=[N+]([O-])c1ccc(/C=N/Nc2nc(-c3ccccc3)c3cc(Br)ccc3n2)o1,EC50,703.0
Cc1nnc(SCC2=C(C(=O)O)N3C(=O)C(NC(=O)Cn4ncc(Cl)c4C)C3SC2)s1,EC50,60.0
CCCC1=NN2C(=N)/C(=C\c3cc(C)n(-c4cc(C)cc(C)c4)c3C)C(=O)N=C2S1,EC50,1627.0
Clc1ccc2c(N/N=C/c3ccc(Br)cc3)ccnc2c1,EC50,2542.0
Fc1ccc(-c2cc(C(F)(F)F)nc(N3CCCCC3)n2)cc1,EC50,10339.0
CCN1CCN(C(CNS(=O)(=O)c2ccc(C)cc2)c2cccnc2)CC1,EC50,150000.0
CN(C)c1ccc(/C=N/Nc2nc3ccccc3o2)cc1,EC50,150000.0
N=c1c2c(-c3ccccc3)c(-c3ccccc3)oc2ncn1Cc1ccco1,EC50,6439.0
c1ccc(Nc2nc(N3CCCCC3)nc(N3CCCCC3)n2)cc1,EC50,11704.0
Cc1ccc(C(=O)NC2CCCC2)s1,EC50,150000.0
CC1=NN(c2ccc([N+](=O)[O-])cc2)C(=O)/C1=C\N(C)C,EC50,5850.0
CCOC(=O)c1[nH]c2ccc(F)cc2c1NC(=O)c1ccccc1C(=O)O,EC50,150000.0
C/C(=N\NC(=S)NCc1ccccc1)c1cccc(Br)c1,EC50,8848.0
Sc1nnc(-c2cccs2)n1/N=C/c1cn(-c2ccccc2)nc1-c1ccccc1,EC50,6849.0
c1ccc2c(Nc3nc4c(s3)CCCC4)cccc2c1,EC50,14409.0
O=C(Nc1nc(-c2ccco2)c(-c2ccco2)s1)c1ccc([N+](=O)[O-])o1,EC50,2182.0
O=C(CP(=O)(c1ccccc1)c1ccccc1)N/N=C/c1cc(Br)cc(Br)c1O,EC50,800.0
CCCC(=O)NC(c1ccc(C(C)C)cc1)c1ccc2cccnc2c1O,EC50,2554.0
Cc1cc(N/N=C\c2ccc(Br)cc2)nc(-n2nc(C)cc2C)n1,EC50,1012.0
O=C(N/N=C/c1cc2c3c(c1O)CCCN3CCC2)c1ccccc1O,EC50,8164.0
Cc1ccc(Oc2ccc3c(c2)C(=O)N(c2cccc4cccnc24)C3=O)cc1,EC50,25563.0
O=C(N/N=C(\c1ccccc1)c1cccnc1)c1cccc(F)c1,EC50,5495.0
C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CCC(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,EC50,1684.0
O=C(CCl)c1ccc(Cc2ncc(C(F)(F)F)cc2Cl)s1,EC50,4311.0
CCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C,EC50,2298.0
COc1ccc(Cc2nnc(S)n2NC(=O)Nc2ccc(Cl)c(Cl)c2)cc1,EC50,3386.0
C=C(C)COc1ccc(-c2nc(N)ncc2Oc2ccc(OC)cc2)c(O)c1,EC50,47637.0
CCC1(C)Cc2ccccc2-c2nc(-c3ccccc3)oc(=O)c21,EC50,14027.0
N#CC(C(=O)C12CC3CC(CC(C3)C1)C2)c1nc2ccccc2[nH]1,EC50,5138.0
CC(C)(C)c1ccc(S(=O)(=O)Nc2cccn(Cc3ccccc3F)c2=O)cc1,EC50,2051.0
CCCCNC(=O)c1cn(CC(C)C)c(=O)c2c1c1ccccc1n2C,EC50,15468.0
Nc1c(S(=O)(=O)c2cccs2)c2nc3ccccc3nc2n1/N=C/c1cccc(O)c1,EC50,3264.0
CC(C)=CCc1c2c(c(O)c3c(=O)c4c(oc13)-c1cc(O)c(O)cc1OC4C=C(C)C)C=CC(C)(C)O2,EC50,2952.0
COc1cc(/C(C)=C/c2ccccc2)c2c(c1)oc1ccccc12,EC50,2304.0
CCn1c(SCC(=O)Nc2oc(-c3ccccc3)c(-c3ccccc3)c2C#N)nnc1-c1ccco1,EC50,10727.0
CC(=O)N(CCC(Cc1ccccc1)c1ccc2c(c1)OCO2)Cc1ccc(Cl)cc1,EC50,7095.0
Nc1nn2c(O)c3c(nc2c1N=Nc1ccc(Cl)cc1)CCCC3,EC50,6986.0
COc1ccc2cc(C(=O)/C=C/c3cc(OC)c(O)c(OC)c3)ccc2c1,EC50,5614.0
Cc1ccc(Cn2nnc3c(O)nc(C4CCN(S(=O)(=O)c5cc(C)ccc5C)CC4)nc32)cc1,EC50,9937.0
Oc1cccc2ccc(/C=C/c3cccs3)nc12,EC50,1921.0
COc1cc(C(=O)N/N=C/c2ccc(OC(=O)c3ccccc3Cl)c(OC)c2)ccc1O,EC50,6168.0
Cc1noc(C)c1S(=O)(=O)N(CCc1ccccc1)Cc1ccccc1,EC50,68561.0
Cc1ccc(Cn2c(C(CO)Nc3nc(-c4ccc(F)cc4)cs3)nc3ccccc32)cc1,EC50,5267.0
O=C(O)C(F)(F)F.c1cn2c(NC3CCCCC3)c(-c3ccc(SC4CCCCC4)cc3)nc2cn1,EC50,1008.0
Cc1cc(N/N=C/c2ccccc2O)nc(-c2ccccc2O)n1,EC50,855.0
C/C(=N\NC(=O)c1ccc(O)cc1)c1cccc(NC(=O)c2ccccc2C)c1,EC50,150000.0
Cc1ccc(-c2csc(-c3c[nH]c4ccccc34)n2)c(C)c1,EC50,12000.0
FC(F)(F)c1ccccc1/C=N/n1c(S)nnc1C1CCCCC1,EC50,8412.0
COc1cccc(N2CCN(c3[nH]cnc4c5cc(F)ccc5nc3-4)CC2C)c1,EC50,7999.0
O=C(N/N=C/c1c[nH]c2ccccc12)c1cc(-c2ccc(-c3ccccc3)cc2)[nH]n1,EC50,3455.0
CC1CC(C)CN(S(=O)(=O)c2ccc(C(=O)Nc3nnc(C4CC4)o3)cc2)C1,EC50,1249.0
O=C(Nc1ccccc1)Nc1cc(Cl)cc(Cl)c1,EC50,10620.0
N#C/C(=C(/O)c1ccc([N+](=O)[O-])o1)c1nc2ccccc2[nH]1,EC50,3573.0
Nc1nc(-c2ccccn2)nc(N)c1Cc1ccc(Cl)cc1Cl,EC50,3521.0
CCCCCCc1nc2ccccc2c(=O)n1NC(=O)c1c(O)c2c(n(CC(C)C)c1=O)CCCC2,EC50,84915.0
COc1cc2c3c(c1)/C(=C1/SC(=S)NC1=O)C(=O)N3C(C)(C)C=C2C,EC50,2632.0
O=C(Nc1ccccc1Cc1ccccc1)c1ccccc1NS(=O)(=O)c1ccc(Cl)s1,EC50,659.0
O=C(O)CN1C(=O)/C(=C\c2ccccc2OCc2ccc(Cl)cc2Cl)SC1=S,EC50,4284.0
CCC(=O)Nc1nc2ccccc2n1Cc1ccccc1C,EC50,2287.0
Cn1c(Oc2ccccc2NCc2cc(Br)ccc2O)cc(=O)n(C)c1=O,EC50,6417.0
Cn1cnnc1SCc1ccc(C(=O)N=Nc2c(O)n(Cc3ccc(Cl)cc3)c3ccccc23)cc1,EC50,3118.0
CCCc1cc(O)n2ncc(-c3ccc(Cl)cc3)c2n1,EC50,1705.0
COC(=O)/C=C1\SC(Nc2ccc(Cl)c(Cl)c2)=NC1=O,EC50,10045.0
CCOC(=O)c1ccc(Oc2c[nH]nc2-c2ccc(OCC(=O)NN)cc2O)cc1,EC50,150000.0
CCc1ccccc1N=C(S)NCCSc1ccc(Cl)cc1,EC50,19866.0
COc1ccc(-c2cc(C3CCN(c4ncccc4[N+](=O)[O-])CC3)[nH]n2)cc1,EC50,4955.0
Cc1cccc(C(=O)NC(=S)NNC(=O)c2ccc(Cl)cc2)c1,EC50,362.0
Oc1ccc(Br)cc1/C=N/Nc1ncc(-c2ccccc2)cn1,EC50,1514.0
CCN(CC)CCN(C(=O)C1=COCCO1)c1nc2cc(C)cc(C)c2s1.Cl,EC50,150000.0
CC1(C)COCN1S(=O)(=O)c1ccc(C(=O)Nc2nnc(-c3ccc(Cl)s3)o2)cc1,EC50,691.0
C[C@H]1COc2c(C3(N)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,EC50,7223.0
Cc1cccc(CCNC(=O)CC2C(=O)NCCN2Cc2ccccc2C)n1,EC50,150000.0
CCCCCn1c(N)c(-c2nc3ccccc3s2)c2c([N+](=O)[O-])nn(CC)c(=O)c21,EC50,6029.0
CCCCn1c(=O)c(C(=O)NCCc2ccccc2)c(O)c2ccccc21,EC50,26404.0
CC(C)COc1ccc(-c2nn(-c3ccccc3)cc2C(=O)Nc2nccs2)cc1,EC50,48340.0
Clc1ccccc1CN(Cc1ccccc1)c1[nH]cnc2ncnc1-2,EC50,5846.0
COc1ccc(-c2nc(/C=C3\C(C)=Nc4ccccc43)c(O)o2)cc1,EC50,3545.0
CC(C)c1c(C(=O)N/N=C/c2cccc(OCc3ccc(F)cc3)c2)nnn1-c1nonc1N,EC50,4896.0
Cc1ccc(OCC(=O)NNC(=S)NC(=O)c2ccc(Br)o2)c(C)c1,EC50,60.0
Cc1ccc(C(=O)N2CCOCC2)cc1Cl,EC50,150000.0
O=C(NNC(=S)NC(=O)c1ccc(Br)cc1)c1cccc([N+](=O)[O-])c1,EC50,2409.0
O=C1c2n[nH]c(-c3ccccc3O)c2C(c2cccc(Cl)c2)N1Cc1ccco1,EC50,6784.0
COc1ccc(/C=C/C(=O)NC(=S)N2CCN(c3ccccc3OC)CC2)cc1,EC50,150000.0
Cc1nn(-c2ccccc2)c(Cl)c1/C=N/Nc1ccc(S(=O)(=O)Nc2ccccc2C(=O)O)cc1[N+](=O)[O-],EC50,1864.0
COc1ccccc1OCC(=O)Nc1c2c(nn1-c1ccc(F)cc1)CS(=O)(=O)C2,EC50,150000.0
OCCN(CCO)c1ccc(C(c2ccccc2Cl)c2ccc(N(CCO)CCO)cc2Cl)c(Cl)c1,EC50,4012.0
Cc1ccc2[nH]c(C(=O)N/N=C/c3ccccc3O)c(C)c2c1,EC50,1628.0
Cc1cccc(NC2=NC(N)=NC(C)(C)N2)c1,EC50,60.0
c1ccc(N(c2ccccc2)c2nc(N3CCCC3)nc(-n3ccnc3)n2)cc1,EC50,5549.0
COc1cc(/C=C/C(=O)c2ccc([N+](=O)[O-])o2)ccc1O,EC50,3089.0
Cc1[nH]c(N=Nc2ccccc2)nc1N=Nc1ccccc1,EC50,3494.0
Cc1ccc(CN2CC(C(=O)Nc3nnc(SCc4c(Cl)cccc4Cl)s3)CC2=O)cc1,EC50,4073.0
Cc1cc(C)c(S(=O)(=O)/N=C2\C=C(Nc3ccc(C(=O)O)cc3)C(=O)c3ccccc32)c(C)c1,EC50,561.0
CC1(C)CC(=O)C2=C(C1)c1c(ccc3ccccc13)NC2c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,EC50,4430.0
COc1cc(C(=O)Nc2ccc(-c3nc4cc(C)ccc4o3)c(O)c2)cc(OC)c1OC,EC50,2349.0
C=CCc1cccc(/C=N/NC(=O)c2cc([N+](=O)[O-])nn2Cc2ccccc2)c1O,EC50,1079.0
COc1ccccc1C(NC(C)=O)c1cc(Cl)c2cccnc2c1O,EC50,2904.0
CCn1cc(Cl)c(C(=O)N2N=C(c3ccc4ccccc4c3)CC2c2ccccc2O)n1,EC50,9180.0
O=C(Nc1ccc(Cl)c(Cl)c1)O/N=C/c1ccncc1,EC50,1751.0
CSc1ccc(/C=C/c2ccc3cccc(O)c3n2)cc1,EC50,693.0
CCC(C)c1ccccc1NS(=O)(=O)c1cnn(CC)c1,EC50,150000.0
CC(/C=C1\SC(=S)N(NS(=O)(=O)c2ccccc2)C1=O)=C\c1ccccc1,EC50,1935.0
Cc1cc(C)c2ccc(NN)nc2c1O,EC50,3265.0
Cc1cc2n(n1)C(c1c[nH]c3ccccc13)Nc1ccccc1-2,EC50,8991.0
COc1ccc(/C=C/C(=O)NC(=S)NNC(=O)c2ccco2)cc1OC,EC50,3646.0
O=C(NCc1ccccc1)C(=O)Nc1nc(-c2ccccc2)cs1,EC50,5385.0
CCCCCCCCCCOC(=O)C[n+]1c(COc2ccccc2OC)n(C)c2ccccc21.[Cl-],EC50,6686.0
CCOC(=O)c1cnc(-n2nc(C)cc2C)nc1NC(C)c1ccccc1,EC50,5037.0
CCCN(Cc1ccco1)S(=O)(=O)c1ccc(OC)c(OC)c1,EC50,150000.0
Cc1ccc2ccc(C(Nc3cccc(C(F)(F)F)c3)c3cccnc3)c(O)c2n1,EC50,2115.0
COC(=O)c1c[nH]nc1N=C(S)Nc1ccc(C)cc1Cl,EC50,51583.0
c1ccc(CNc2nc(-c3ccccn3)nc3ccccc23)cc1,EC50,2571.0
COc1ccc(-c2c(C#N)c(N)nc3sc(C(=O)c4ccccc4)c(N)c23)cc1,EC50,5289.0
C[C@H](CCC(=O)NCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,EC50,150000.0
Cc1ccc2nc(N3C(=O)CNC3=S)sc2c1,EC50,4901.0
O=C(CSC(=S)N1CCOCC1)c1cc(Br)cc(Br)c1O,EC50,25041.0
O=C(/C=C/c1ccco1)Nc1nc(-c2ccccn2)cs1,EC50,17957.0
O=C1NC(=S)/C(=C\c2ccc(-c3ccccc3Cl)o2)S1,EC50,3425.0
O=C(CC1CCCCC1)c1c(O)c2ccccc2oc1=O,EC50,3419.0
N=C1S/C(=C\c2ccco2)C(=O)N1c1nccs1,EC50,3661.0
Cc1[nH]n(-c2ccccc2)c(=O)c1N=Nc1ccccc1O,EC50,1479.0
Cc1ccc2nc(N(CCCN(C)C)C(=O)c3ccc(S(=O)(=O)N4CCCCCC4)cc3)sc2c1.Cl,EC50,150000.0
Cc1cc(C(=O)N/N=C/c2ccc([N+](=O)[O-])s2)[nH]n1,EC50,1864.0
CC(C)Cn1c(=O)c(C(=O)N/N=C/c2cccc(F)c2)c(O)c2ccccc21,EC50,1276.0
CC(C)C(=O)NC(c1ccco1)c1ccc2cccnc2c1O,EC50,3153.0
CCOC(=O)c1sc2nc3c(SCC(=O)O)cc(C(=O)c4cc(F)ccc4O)cn3c(=O)c2c1C,EC50,1858.0
Cc1cnc(NC(=O)c2cc3c(C)nn(-c4ccccc4)c3s2)s1,EC50,2502.0
CCCSc1cc(N2CCCC2)nc(-c2ccccc2)n1,EC50,34971.0
CC(C)=CCc1c(O)cc2c(c1O)C(=O)CC(c1ccc(O)cc1)O2,EC50,3547.0
CCc1ccc2nc(N3C(=O)C(O)=C(C(=O)c4ccco4)C3c3cccs3)sc2c1,EC50,2196.0
C/C(=N\Nc1cc(N2CCCCC2)nc(C)n1)c1ccc(Br)cc1,EC50,6698.0
CCOC(=O)c1cccc(N2C(N)=NC(N)=NC2(C)C)c1.Cl,EC50,127.0
CCOC(=O)C1=C(C)N=c2s/c(=C/c3ccc(OCC(=O)O)c(OC)c3)c(=O)n2C1c1ccc(Cl)cc1,EC50,9794.0
O=C(O)c1cnc(-c2ccccc2)nc1Sc1ccc(Cl)cc1Cl,EC50,15398.0
CC(C)(C)OC(=O)[C@H](Cc1ccccc1)NC(=O)c1[nH]cnc1C(=O)Nc1cccc(Cl)c1,EC50,3642.0
O=C(CN1c2ccccc2Sc2ccccc21)NNC(=S)Nc1ccc(Cl)cc1,EC50,3353.0
CC(=O)N1CCN(c2ccccc2NC(=O)c2cccs2)CC1,EC50,150000.0
Cc1ccc(C)n1-c1sc2c(c1C#N)CCC(C)C2,EC50,7141.0
CCCNC(=O)c1ccc(N2CCC3(CC2)CC(c2ccccc2)=NO3)c(NC(=O)c2ccco2)c1,EC50,15713.0
CC(C)=CCC12Oc3cc(O)ccc3C1(O)Oc1cc3c(c(O)c1C2=O)C=CC(C)(C)O3,EC50,3320.0
O=C(N/N=C/c1c(O)ccc2ccccc12)Nc1ccccc1,EC50,8287.0
O=C(CN1c2ccccc2Sc2ccccc21)NNC(=O)Nc1cccc(Cl)c1,EC50,4408.0
c1ccc2c(c1)nc(Nc1ccc(N3CCCCC3)cc1)c1nncn12,EC50,6127.0
N#C/C(=N\Nc1ccc(Cl)cc1)C(N)=S,EC50,150000.0
COc1ccc(C(=O)NC(=S)NNC(=O)c2ccccc2O)cc1,EC50,2704.0
CCOc1ccc(N(C)c2ccc(/C=C3/SC(=S)NC3=O)cc2)cc1,EC50,5427.0
Cc1cc(C)c2nc(N3C(=O)C(O)=C(C(=O)c4ccco4)C3c3ccco3)sc2c1.O=C(O)C(=O)O,EC50,2519.0
CC(C)CN(Cc1cc(=O)oc2cc(-c3ccccc3)c(O)cc12)CC(C)C,EC50,5293.0
CCc1ccc(NC2=NCC(c3ccccc3)S2)cc1,EC50,8386.0
CCOC(=O)c1cnc(-n2nc(C)cc2C)nc1Nc1ccc(OC)cc1,EC50,6326.0
COCCCN=C(S)NN=C(S)Nc1cccc(Cl)c1,EC50,150000.0
OC(COc1ccc2ccccc2c1Br)Cn1cnc(-c2ccccc2)c1,EC50,6293.0
CO[C@@]1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)[O-])=C(COC(N)=O)CS[C@@H]21.[Na+],EC50,5584.0
O=C(O)c1ccc(N2CCCCS2(=O)=O)cc1,EC50,150000.0
O=C1c2ccccc2C2=Nc3ccccc3SC(c3ccc(Cl)cc3)C12,EC50,2874.0
CCOC(=O)C1=C(N)c2ccccc2CC1C1CCCC1,EC50,7812.0
COc1cccc(NC(S)=NN=C2CCCCCC2)c1,EC50,17486.0
Cc1ccc(C(O)(C(=O)NNc2ccc3ccccc3n2)c2ccc(C)cc2)cc1.Cl,EC50,2551.0
CN1CCN(C(=O)C(=O)c2cn(CC(=O)N3CCCC3)c3ccccc23)CC1,EC50,150000.0
CC1CCCCC1NC(=O)CCn1ccc2cc(S(=O)(=O)N3CCCC3)ccc21,EC50,150000.0
COc1cccc(N/N=C/c2cccc(Br)c2O)c1,EC50,12484.0
CCCn1cc(CN2CCC(n3nccc3NC(=O)c3ccccc3)CC2)c(C)n1,EC50,150000.0
