canonical_smiles,standard_type,standard_value
OCCn1cc(-c2cnc3nnn(Cc4ccc5ncccc5c4)c3n2)cn1,Ki,3981.07
Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(NC3CCOCC3)nc21,Ki,6309.57
CN1CCN(c2ccc(Nc3nc(N)c(C(=O)c4c(Cl)cccc4Cl)s3)cc2)CC1,Ki,3981.07
CC(C)(C)c1cnc(CSc2cnc(NC(=O)C3CCNCC3)s2)o1,Ki,3981.07
O=C1NCc2c1cccc2-c1ccc(Nc2nc3ccccc3[nH]2)cc1,Ki,31.62
COc1cc(-c2ccc3c(c2)Nc2ccc(CCOc4ccc(N5CCOCC5)cc4)cc2NC3=O)ccc1OCC(O)CO,Ki,3981.07
COCCOCC#Cc1cc(-c2n[nH]c3c2C(=O)c2cc(CN4CCN(C)CC4)ccc2-3)cs1,Ki,1584.89
c1ccc(Cn2nnc(-c3ccc4[nH]ncc4c3)c2C2CC2)cc1,Ki,199.53
O=c1[nH]c2ccc(Cl)cc2c(-c2ccccc2)c1C1=NNC(c2ccccc2)C1,Ki,6309.57
CN1CCN(c2ccc(-c3cnc4c(c3)N(Cc3cc(Cl)ccc3C(F)(F)F)CCN4)cn2)CC1,Ki,794.33
Cc1ccc(-c2nc3ccc(Br)cc3c(C(=O)O)c2CC(=O)O)cc1C,Ki,125.89
CCN(CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1)CCOP(=O)(O)O,Ki,5.012
N#Cc1ncc2nc1OCCCCCOc1cc(OCC(O)CO)c(Cl)cc1NC(=O)N2,Ki,6309.57
CC(NC(=O)c1ccc(-c2ccncc2)cc1)c1ccccc1,Ki,1995.26
CCN1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1C1CCCC1,Ki,6309.57
CCOC(=O)c1nc2c(=O)[nH]c3cc([N+](=O)[O-])c(NC(C)=O)cc3n2c1C,Ki,3981.07
Cn1cc(C=C2C(=O)Nc3cccnc32)c2ccccc21,Ki,125.89
Cc1cccc(NC(=O)Nc2ccc(-c3noc4ncnc(N)c34)cc2)c1,Ki,1258.93
NC(COc1cncc(-c2ccc3c(c2)C(=Cc2ccco2)C(=O)N3)c1)Cc1c[nH]c2ccccc12,Ki,199.53
O=C(NCCCCCCNC(=O)NCc1cccnc1)NCc1cccnc1,Ki,6309.57
Cc1ccccc1NC(=O)Nc1ccc(-c2coc3ncnc(N)c23)cc1,Ki,15.85
Cc1c(Cl)c(N2CCC(CN)C2)nc2[nH]cc(C(=O)O)c(=O)c12,Ki,6309.57
Cc1c(O)ccc2c1CCCC2=NNC(=O)Cc1cccc2ccccc12,Ki,6309.57
CC(=O)Nc1ccc(-n2nc3ccc(N)nc3n2)cc1,Ki,3162.28
OC1CCN(c2ncnc3[nH]cc(-c4ccccc4)c23)CC1,Ki,398.11
COc1ccc(NC(=O)Nc2ccc(-c3cccc4onc(N)c34)cc2)cc1Cl,Ki,7.943
COc1cccc(C(C)NC(=O)c2ccc(-c3ccncc3C)cc2)c1,Ki,6309.57
O=C1Nc2ccccc2Nc2nnccc21,Ki,1995.26
O=C1Nc2ccccc2Nc2nnc(Cl)cc21,Ki,1000.0
CCOC(=O)c1ccc2[nH]c3c(c2c1)CCNC3=O,Ki,630.96
NC1CCC(Nc2nc(Cl)cc(-c3c[nH]c4ncccc34)n2)CC1,Ki,251.19
Brc1ccc2cnc(Nc3ccncn3)cc2c1,Ki,3981.07
Cc1cccc(NC(=O)Nc2ccc(-c3cccc4c3CNC4=O)cc2)c1,Ki,39.81
c1cc2[nH]ncc2cc1-c1cn(CC2CCOCC2)nn1,Ki,5011.87
COc1cc(-c2ccc3[nH]nc(C(=O)Nc4ccccc4)c3c2)ccc1O,Ki,6309.57
CN1CCC(NC(=O)c2cc3c(-c4ccccc4)n[nH]c3s2)CC1,Ki,501.19
CC(Nc1nccc(-c2c(-c3ccc(F)cc3)nc3occn23)n1)c1ccccc1,Ki,6309.57
O=S(=O)(Nc1ccc2c(c1)C(=NO)c1ccccc1-2)c1cccc(Br)c1,Ki,63.1
O=C(CCCCCCC(=NO)c1ncco1)Nc1cccc(-c2ccccc2)c1,Ki,25.12
Clc1cc(-c2c[nH]c3ncccc23)cc(NCc2ccccc2)n1,Ki,316.23
COc1cc(Nc2nccc(Nc3cc(C4CCCCC4)no3)n2)cc(OC)c1OC,Ki,1258.93
Cc1n[nH]c2c1c(=O)n(C)c1ccccc21,Ki,50.12
COc1cc(OC)c(Nc2ccc3nnc(-c4ccccc4)n3n2)cc1Cl,Ki,6309.57
CCCCn1c(NC(=O)c2ccc(C#N)cc2)nc2cc(N(C)C(=O)C3CCCCC3)ccc21,Ki,630.96
NCC(NC(=O)c1ccc(-c2ccncc2)cc1)c1ccccc1,Ki,3981.07
O=c1c(NCc2cccc(C(F)(F)F)c2)c(Nc2ccncc2)c1=O,Ki,1258.93
O=C(NC(CCO)c1ccccc1)c1ccc(-c2ccncc2)cc1,Ki,3981.07
Nc1ncnc2sccc12,Ki,19952.62
CCCNC(=O)c1ccc(Nc2nc(NCC(F)(F)F)c3sccc3n2)cc1,Ki,3981.07
O=C(Cc1ccc(-c2cccnc2)cc1)Nc1ccc(SC(F)F)cc1,Ki,3981.07
c1ccc(Cc2cn(-c3ccc4[nH]ncc4c3)nn2)cc1,Ki,398.11
Nc1n[nH]c2ccc(-c3nnn(Cc4ccccc4)c3-c3ccc(F)cc3)cc12,Ki,100.0
COc1cccc(C=C2SC(=Nc3ccccc3)NC2=O)c1,Ki,6309.57
C#Cc1cc2c(cc1OC)-c1[nH]nc(-c3ccc(C#N)nc3)c1C2,Ki,501.19
O=c1[nH]c2cnc(-n3cnc4ccc(F)cc43)nc2n1C1CCOc2c(F)cccc21,Ki,25.12
O=C(Nc1ccc(-n2cnc3ccccc32)cc1)Nc1cccc(C(F)(F)F)c1,Ki,2.512
COC(=O)c1cc2c(-c3cccc(F)c3)cncc2s1,Ki,3981.07
NC(=O)c1cccc2[nH]c(-c3ccc(C4CCCCN4)cc3F)nc12,Ki,1995.26
Cc1cc(C)cc(NC(=O)Nc2ccc(-c3cccc4c3CNC4=O)c(C)c2)c1,Ki,199.53
Brc1cnc2[nH]cc(-c3ccccc3)c2c1,Ki,158.49
Cc1cccc(NC(=O)Nc2ccc3c(c2)CCc2sc4ncnc(N)c4c2-3)c1,Ki,31.62
CCNNc1cc(C)c(C#N)c2nc3ccccc3n12,Ki,6309.57
CS(=O)(=O)Nc1ccc2c(c1)C(=NO)c1ccccc1-2,Ki,39.81
N#CC(=Cc1ccc(O)c(O)c1)C(=O)NCc1ccccc1,Ki,630.96
Fc1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,Ki,6309.57
Cc1ccc(-c2cnc(N)c3c(-c4ccc(NC(=O)Nc5cccc(F)c5)cc4)csc23)cn1,Ki,3.981
O=C(Cc1ccc(OC(F)(F)F)cc1)N1CCC2(CC1)NCCc1c2[nH]c2ccccc12,Ki,3981.07
Cc1ccccc1Nc1nccc(-c2c(-c3cccc(NC(=O)c4ccccc4)c3)nc3sccn23)n1,Ki,3981.07
Cc1nccn2c(-c3ccnc(NCC(C)(C)CO)n3)c(-c3ccc(F)cc3F)nc12,Ki,3981.07
Nc1ncnc(Nc2cc(CNC(=O)C(F)(F)F)c(O)c(-c3ccc(Cl)cc3)c2)n1,Ki,5011.87
Cc1cc(C(=O)NCCOCCOCCN)ccc1-c1cccc2c(CCCOc3cccc4ccccc34)c(C(=O)O)[nH]c12,Ki,3981.07
Nc1ncnc2c1c(I)nn2C1OC(CO)C(O)C1O,Ki,6309.57
Nc1ncnc2c1N=C(c1ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc1)CCN2,Ki,3.162
CC(Nc1cncc(-n2cnc3ccc(C#N)cc32)n1)c1ccccc1F,Ki,31.62
NC(=O)c1c(OCc2c(F)cc(Br)cc2F)nsc1NC(=O)NCCCCN1CCCC1,Ki,251.19
O=C(NN=Cc1ccc(O)cc1O)Nc1cccc2nsnc12,Ki,1000.0
Cc1n[nH]c2ncc(C#N)c(-c3ccccc3)c12,Ki,125.89
CSc1ccc2nc3c(c(Cl)c2c1)CCNC3=O,Ki,6309.57
NCCNS(=O)(=O)c1cccc(C(=O)Nc2ccc(-c3n[nH]c(=O)c4ccccc34)cc2)c1,Ki,79.43
Nc1nc2ccc(-c3c(-c4ccc(F)cc4)nc4sccn34)cc2n1CC1CC1,Ki,6309.57
CNCc1ccc(-c2[nH]c3cc(F)cc4c3c2CCNC4=O)cc1,Ki,6309.57
CN(C)CC(=O)NC(COc1cncc(-c2ccc3cnccc3c2)c1)Cc1c[nH]c2ccccc12,Ki,6309.57
Cc1cc(C)cc(NC(=O)Nc2ccc(-c3cccc4sncc34)cc2)c1,Ki,6309.57
CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,Ki,3981.07
CCCOc1cccc(C(C)NC(=O)c2ccc(-c3ccncc3)cc2)c1,Ki,6309.57
CCOc1nc(NC(C)=O)cc(N)c1C#N,Ki,6309.57
O=C(O)c1ccccc1Nc1ccnc(Nc2ccc3[nH]ncc3c2)n1,Ki,3.981
COc1cccc(CNC(=O)c2cnc(-c3ccncc3)nc2)c1,Ki,3981.07
N#CC1=C(c2ccccc2)CC(c2ccc(Cl)cc2)C(C(=O)c2ccccc2)C1=O,Ki,1258.93
O=C(c1cc(Cc2n[nH]c(=O)c3c2CCCC3)ccc1F)N1CCN(c2ncccn2)CC1,Ki,398.11
O=c1c(NCCc2ccc(Oc3ccccc3)cc2)c(Nc2ccncc2)c1=O,Ki,6309.57
CNC(=O)C=Cc1cnc(N)c2c(-c3ccc4sc(C)nc4c3)csc12,Ki,630.96
COc1cc(Nc2ncnc3ccc(-c4ccc(CN5CC6C(CO)C6C5)cc4)cc23)ccc1Oc1ccccc1,Ki,6309.57
CCC1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCCCC4)cc3OC)nc2N1C1CCCC1,Ki,6309.57
Clc1ccc(-c2n[nH]cc2-c2ccncn2)cc1Cl,Ki,6309.57
COc1cc(C(=O)O)c(Cl)cc1NC(=O)Nc1cnc(C#N)cn1,Ki,6309.57
CN1CCCC1COc1cncc(CCc2ccccc2)c1,Ki,6309.57
CNS(=O)(=O)c1ccccc1Nc1nc(Nc2cc(N3CCN(C(C)=O)CC3)ccc2OC)ncc1Br,Ki,63.1
NC(Cc1cccc2ccccc12)C(=O)Nc1cncc(C=Cc2ccncc2)c1,Ki,6309.57
Nc1nccc2scc(-c3ccc(NC(=O)Nc4cccc(Cl)c4)cc3)c12,Ki,12.59
O=C1NCCc2[nH]c(-c3ccnc(-c4ccccc4F)c3)cc21,Ki,6309.57
Cc1nc2c(sc3c(Br)ccc(Cl)c32)c(=O)o1,Ki,6309.57
CN(C)C(=O)c1c(-c2ccc3[nH]ncc3c2)nnn1Cc1ccccc1,Ki,501.19
Cc1nccn2c(-c3ccnc(NCC4(O)CC4)n3)c(-c3ccc(F)cc3F)nc12,Ki,6309.57
CC#Cc1ccc2nccc(NC(=O)Nc3cccc(C(F)(F)F)n3)c2c1,Ki,3981.07
O=C(NCCCCCCNC(=O)Nc1cccnc1)Nc1cccnc1,Ki,6309.57
O=C1NC(=O)c2c1c(-c1ccccc1Cl)cc1[nH]c3ccc(O)cc3c21,Ki,501.19
COc1cc2ncn(-c3cc(OCc4ccccc4C(F)(F)F)c(C(=O)O)s3)c2cc1OC,Ki,125.89
CS(=O)(=O)c1cccc(C(=O)Nc2nc3ccccc3n2CCCO)c1,Ki,3981.07
Nc1n[nH]c2c(OCCCn3cccc3)ccc(-c3ccc(NC(=O)Nc4cccc(Cl)c4)cc3)c12,Ki,251.19
CCCCN1CCN(c2ccc(-c3nc4c(C(N)=O)cccc4[nH]3)cc2)CC1,Ki,50.12
Cc1nnc(-c2cc3c(Oc4ccc(C(F)(F)F)cc4)cncc3s2)o1,Ki,6309.57
COc1cc(-c2ccc3c(c2)Nc2c(O)cccc2NC3=O)ccc1O,Ki,3162.28
CC(=O)N1CCN(C2CCC(n3nc(-c4ccc(NC(=O)c5cc6ccccc6n5C)cc4)c4c(N)ncnc43)CC2)CC1,Ki,10.0
N#Cc1ccc2[nH]c(O)c(-c3ccc(CN4CCOCC4)cn3)c2c1,Ki,3162.28
CCOc1ccc(C=C2SC(=N)NC2=O)c(O)c1,Ki,3981.07
NC(=O)c1cc2c(-c3ccccc3)cncc2s1,Ki,1584.89
CNC(=O)c1ccccc1Sc1ccc2c(C=Cc3ccccn3)n[nH]c2c1,Ki,7.943
NC(COc1cc(C=Cc2ccncc2)cnc1Cl)Cc1c[nH]c2ccccc12,Ki,6309.57
NCCC(C(=O)Nc1ccc2[nH]ncc2c1)c1ccc(Cl)c(Cl)c1,Ki,100.0
COc1ccc2c(c1)c(-c1cc3nccnc3[nH]1)cn2C,Ki,79.43
Nc1ncnc2c1C(=O)NCCN2,Ki,31622.78
CC(C)(CO)CNc1nccc(-c2c(-c3ccc(F)cc3)nc3c(CC4CC4)nccn23)n1,Ki,6309.57
CCC(CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1,Ki,6309.57
COc1cc(-c2ccc3c(c2)Nc2ccc(CCOc4ccc(N5CCOCC5)cc4)cc2NC3=O)ccc1CC#N,Ki,6309.57
CC(C)(C)c1cc(NC(=O)C(=O)c2cccc3ccccc23)n(-c2ccc(OCCC(=O)O)cc2)n1,Ki,3981.07
Cc1nn(-c2ccccc2)c2c1c(=O)c1cc(Cl)ccc1n2O,Ki,6309.57
CC(C)CC(CO)NC(=O)C=Cc1cnc(N)c2ccccc12,Ki,15.85
Cn1cc(C(CN)c2cncc(C=Cc3ccncc3)c2)c2ccccc21,Ki,6309.57
N#Cc1ncc2nc1OCC(O)C(O)COc1ccc(Cl)cc1NC(=O)N2,Ki,6309.57
CCN(CC)CCCNC(=O)c1cnc(N)c2c(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)csc12,Ki,2.512
CCCCOc1ncnc2[nH]cc(-c3ccccc3)c12,Ki,630.96
O=c1c(NCc2ccc(Cl)cc2Cl)c(Nc2ccc3[nH]ncc3c2)c1=O,Ki,6309.57
CCc1ccc2c(NC(=O)Nc3cccc(C(F)(F)F)n3)ccnc2c1,Ki,3981.07
Nc1nonc1-n1nnc(C(=O)NN=Cc2ccncc2)c1-c1ccccc1,Ki,6309.57
CCOc1nc(C(=O)NCc2ccc(S(N)(=O)=O)cc2)cc(N)c1C#N,Ki,6309.57
COc1cc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2OC)=NC3)ccc1C(=O)O,Ki,3.162
CCn1c2cc(Cl)c(F)cc2c(=O)c2c(=O)o[nH]c21,Ki,6309.57
Cc1cc(C)c2oc(Nc3ccc(-c4cccc(C(N)=O)c4N)cc3F)nc2c1,Ki,398.11
CCN(CC)CCNC(=O)c1c(C)[nH]c(C=C2C(=O)Nc3ccc(F)cc32)c1C,Ki,630.96
COc1nccc(-c2c(-c3ccc(F)cc3)ncn2C2CCC(O)CC2)n1,Ki,6309.57
CN(c1ccccc1CNc1nc(N)nc2[nH]ccc12)S(C)(=O)=O,Ki,794.33
O=C(Nc1cccc(C(F)(F)F)n1)Nc1ccnc2c(C(F)(F)F)cccc12,Ki,6309.57
CN(C)CCCC(=O)Nc1n[nH]c2nnc(-c3cccc(F)c3F)cc12,Ki,6309.57
Nc1c(-c2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2)ccc2nccnc12,Ki,1584.89
COc1cccc2c1Nc1cc(Nc3ccncc3)ccc1C(=O)N2,Ki,6309.57
Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nn1C(=O)c1c(F)cccc1F,Ki,39.81
COc1ccc(-c2ccc(NC(=O)Nc3cccc(Br)c3)cc2)c2c(N)noc12,Ki,316.23
Cc1ccc(C(=O)Nc2c(C#N)sc3ccc(Cl)c(Cl)c23)cc1,Ki,6309.57
NC(=O)c1ccc2nc(-c3ccc([N+](=O)[O-])o3)cn2c1,Ki,251.19
Cc1ccc2nc(NCCN)c3ncc(C)n3c2c1,Ki,1995.26
COc1cc(-c2ccc3c(c2)Nc2ccc([N+](=O)[O-])cc2NC3=O)ccc1O,Ki,1258.93
O=C(O)c1cc2c(-c3ccccc3)cncc2s1,Ki,1584.89
OC1CCC(Nc2nc(Cl)cc(-c3c[nH]c4ncccc34)n2)CC1,Ki,501.19
CN1CCN(c2ccc(Nc3ncc(Cl)c(Nc4ccc5[nH]ncc5c4)n3)cc2)CC1,Ki,158.49
CC1CCN(C(=O)CC#N)CC1N(C)c1ncnc2[nH]ccc12,Ki,3981.07
Cc1n[nH]c2sc(C(=O)NCCc3ccc(Cl)cc3)cc12,Ki,1995.26
COc1nccn2c(-c3ccnc(NCC(C)(C)CO)n3)c(-c3ccc(F)cc3F)nc12,Ki,6309.57
Oc1ccc(Nc2[nH]nc(-c3ccc(O)cc3)c2-c2ccc(O)cc2)cc1,Ki,2511.89
Cc1cc(N2CCOCC2)cc2[nH]c(-c3c(NCCc4ccccc4)cc[nH]c3=O)nc12,Ki,100.0
COc1cc(C=C(C#N)c2nc3cc(C)ccc3[nH]2)c(Br)cc1O,Ki,199.53
O=C(Nc1n[nH]c2ccc(-c3cn(Cc4ccccc4)nn3)cc12)c1ccccc1,Ki,100.0
COc1cc(Nc2ncnc(Nc3cc[nH]n3)n2)cc(OC)c1OC,Ki,316.23
Nc1ncnc2c1c(-c1ccc(Oc3ccc(CO)cc3)cc1)cn2C1CCOC1,Ki,1000.0
O=c1[nH]sc2c1c(=O)c1cc(F)c(NCc3ccccc3)c(F)c1n2C1CC1,Ki,6309.57
O=C(NN=Cc1cc(Br)c(O)c(Br)c1)Nc1ccccc1,Ki,50.12
NC(=O)c1cccc2[nH]c(-c3ccc(-n4ccc(CN5CCCCC5)c4)cc3)nc12,Ki,39.81
N#Cc1cccc(NC(=O)Nc2ccnc3cc(C(F)(F)F)ccc23)n1,Ki,3981.07
Cc1ccc(CNc2ccc3nnc(-c4ccccc4)n3n2)cc1,Ki,6309.57
Cn1c2ccccc2c2c3c(c4c5ccccc5n(CCC#N)c4c21)CNC3=O,Ki,12.59
Cc1[nH]c(C=C2C(=O)Nc3ccccc32)c(C)c1CCC(=O)O,Ki,19.95
COC(C(=O)N1Cc2[nH]nc(NC(=O)c3ccc(N4CCN(C)CC4)cc3)c2C1)c1ccccc1,Ki,15.85
Cc1n[nH]c2ccc(-c3cncc(OCC(N)Cc4ccc(Cl)c(Cl)c4)c3)cc12,Ki,251.19
O=C(Nc1ccc([N+](=O)[O-])cc1)N1CCc2[nH]c3c(Cl)cc(Cl)cc3c2C1,Ki,1000.0
CC(C)Nc1nccc(Nc2ncc(-c3ccccc3)s2)n1,Ki,3981.07
COc1cccc(C(CN)NC(=O)c2ccc(-c3ccncc3)cc2)c1,Ki,6309.57
COc1ccccc1CNC(=N)Nc1nccc(-c2cccs2)n1,Ki,3981.07
O=C1Cc2cc(-c3ccccc3)cnc2N1,Ki,31622.78
COc1ccc(-c2ccc(NC(=O)Nc3ccc(F)c(C)c3)cc2)c2c(N)noc12,Ki,3.981
O=c1[nH]c2sccc2c2nc(-c3ccncc3)nn12,Ki,6309.57
Clc1ccc(CNc2ccc3nnc(-c4ccccc4)n3n2)cc1,Ki,3981.07
COc1cccc(CNC(=O)c2cc3c(-c4ccccc4)n[nH]c3s2)c1,Ki,10.0
Cc1n[nH]c2ccc(-c3cncc(OCC(N)Cc4ccccc4)c3)cc12,Ki,501.19
O=C(Nc1cnccn1)Nc1ccnc2cc(C(F)(F)F)ccc12,Ki,1995.26
O=C1Cc2c([nH]c3ccc(Br)cc23)-c2ncccc2N1,Ki,6309.57
Nc1nnc(-c2cc3c(Oc4ccc(Cl)cc4)cncc3s2)o1,Ki,6309.57
COCCOC1CCC(n2nc(-c3ccc(Nc4nc5cc(C)cc(Cl)c5o4)cc3)c3c(N)ncnc32)CC1,Ki,15.85
Nc1ncc(-c2ccncc2)c2scc(-c3ccc(NC(=O)Nc4cc(C(F)(F)F)ccc4F)cc3)c12,Ki,12.59
O=C1NCCc2[nH]c(-c3ccnc(-c4cnc5ccccc5c4)c3)cc21,Ki,630.96
CCS(=O)(=O)Nc1ccc2c(c1)C(=NO)c1ccccc1-2,Ki,31.62
CC(Nc1cncc(-n2cnc3ccccc32)n1)c1ccc(F)cc1,Ki,79.43
O=C(O)c1ccccc1Nc1nc(Nc2cccc(O)c2)ncc1F,Ki,1.995
Nc1ncc(C=CC(=O)NCCCn2ccnc2)c2scc(-c3ccc(Br)cc3)c12,Ki,39.81
CC(Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,Ki,50.12
CCCC(=O)Nc1n[nH]c2ccc(-c3cn(Cc4ccccc4)nn3)cc12,Ki,2511.89
Nc1cc(=O)[nH]n1-c1ccccn1,Ki,25118.86
NCCCNS(=O)(=O)c1cccc(C(=O)Nc2ccc(-c3n[nH]c(=O)c4ccccc34)cc2)c1,Ki,63.1
CC(C)(C)C(=O)Oc1ccc2c(c1)nc(NC(=O)c1cccc([N+](=O)[O-])c1)n2CCCO,Ki,6309.57
CCCNC(=O)c1ccc(Nc2nc(CCC(F)(F)F)c3cc[nH]c3n2)cc1,Ki,1000.0
Clc1cc(NC2CCCCC2)nc(-c2c[nH]c3ncccc23)n1,Ki,1000.0
CC(C)Cn1c(N)nc2c(F)cc(-c3c(-c4ccc(F)cc4)nc4sccn34)cc21,Ki,6309.57
CC(=NNC(=N)N)c1cc(NC(=O)NCCCCCCNC(=O)Nc2cc(C(C)=NNC(=N)N)cc(C(C)=NNC(=N)N)c2)cc(C(C)=NNC(=N)N)c1,Ki,1258.93
O=C(Nc1n[nH]c2ccc(-c3cn(Cc4ccccc4)nn3)cc12)c1cc(F)ccc1F,Ki,3981.07
NC(=O)c1cc2c(-c3ccc(F)cc3F)cncc2s1,Ki,1995.26
CNC(=O)c1cc(-c2ccccc2)[nH]n1,Ki,63095.73
COc1cc(C=C(C#N)c2n[nH]c(N)c2C#N)ccc1O,Ki,1584.89
O=C(Nc1ccc2cn[nH]c2c1)c1ccc(Cl)cc1,Ki,6309.57
Brc1ccc2[nH]nc(-c3ccccc3)c2c1,Ki,1584.89
Cc1ccc(Nc2nc3ccc([N+](=O)[O-])cc3[nH]2)nc1,Ki,1584.89
O=C(Nc1cccc(N2CCOCC2)n1)Nc1ccnc2c(C(F)(F)F)cccc12,Ki,6309.57
CN(C)C(=O)Nc1ccc2nc(-c3ccco3)c(-c3ccco3)nc2c1,Ki,1000.0
COc1nccc(-c2c(-c3ccc(F)cc3)ncn2C2CCNCC2)n1,Ki,6309.57
O=C(Cc1ccccc1)Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)c1,Ki,79.43
O=C(Nc1cnccn1)Nc1ccnc2ccc(C(F)(F)F)cc12,Ki,1584.89
COc1ccc(COc2ccc(Cc3cnc(N)nc3N)cc2OC)cc1,Ki,3981.07
Cc1cc(Nc2cc(N3CCN(C)CC3)nc(C=Cc3ccccc3)n2)n[nH]1,Ki,50.12
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,Ki,6309.57
c1ccc(CNc2nc3ccc(-c4ccncc4)cc3s2)cc1,Ki,1995.26
O=c1c(NCc2ccccc2F)c(Nc2ccncc2)c1=O,Ki,1995.26
CCOC(=O)C1=c2sc(=Cc3ccco3)c(=O)n2C(N)=C(C#N)C1c1ccco1,Ki,3162.28
OCCC(Nc1nc2ccc(-c3ccncc3)cc2s1)c1ccccc1,Ki,1584.89
O=C(Nc1ccc(-c2cccc3sncc23)cc1)Nc1ccc(F)c(C(F)(F)F)c1,Ki,1000.0
c1ccc(CNc2nc(-c3ccc4[nH]ncc4c3)cs2)cc1,Ki,3981.07
CC(C)(CO)CNc1nccc(-c2c(-c3ccc(F)cc3)nc3cnccn23)n1,Ki,6309.57
CN1CCN(c2cccc(Nc3nccc(-c4c(C(N)=O)nc5ccccn45)n3)c2)CC1,Ki,39.81
Cc1cc(N=Cc2ccc(O)c(O)c2)c2ccccc2n1,Ki,6.31
Cc1nccn2c(-c3ccnc(NCC(C)(C)CO)n3)c(-c3ccc(F)cc3)nc12,Ki,6309.57
CCOC(=O)c1cn(-c2ccc(O)cc2C)c2cc(-c3ccncc3)ccc2c1=O,Ki,6309.57
COCCOC1CCC(n2nc(-c3ccc(Nc4nc5cc(Cl)cc(C)c5o4)c(F)c3)c3c(N)ncnc32)CC1,Ki,7.943
O=C(NCc1ccccc1)c1cccc(-c2cnc3[nH]ccc3c2)c1,Ki,158.49
Nc1ncc(-c2ccoc2)c2scc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,Ki,5.012
CCCCCCCCCCCCOc1ccc(NC(=N)N)cc1NC(=N)N,Ki,6309.57
O=C(Nc1n[nH]c2ccc(-c3cn(Cc4ccccc4)nn3)cc12)c1cccc(F)c1,Ki,316.23
O=C1Cc2c([nH]c3ccc(Br)cc23)-c2ccccc2N1,Ki,6309.57
